3
D4 E-4 F4 BAR ||| E-4 ||| 0.249999999875
C4 BAR B3 E4 ||| <UNK> ||| 2.4999999985e-11
D4 BAR C4 B3 ||| G3 ||| 0.416666666592
D4 BAR C4 B3 ||| A3 ||| 0.083333333325
D4 BAR C4 B3 ||| R ||| 0.166666666642
D4 BAR C4 B3 ||| E4 ||| 0.166666666642
D4 BAR C4 B3 ||| C4 ||| 0.166666666642
D4 BAR C4 B3 ||| <UNK> ||| 8.33333333167e-12
A4 G4 F4 ||| E4 ||| 0.785714285587
A4 G4 F4 ||| G4 ||| 0.14285714284
A4 G4 F4 ||| F4 ||| 0.0714285714235
A4 G4 F4 ||| <UNK> ||| 7.14285714163e-12
B4 B4 BAR B4 ||| B4 ||| 0.3333333331
B4 B4 BAR B4 ||| A4 ||| 0.666666666167
B4 B4 BAR B4 ||| <UNK> ||| 3.33333333067e-11
BAR E4 D4 ||| E4 ||| 0.49999999945
BAR E4 D4 ||| <UNK> ||| 4.999999994e-11
BAR E4 D4 ||| C4 ||| 0.49999999945
G4 F#4 BAR G4 ||| G4 ||| 0.428571428505
G4 F#4 BAR G4 ||| F4 ||| 0.0714285714235
G4 F#4 BAR G4 ||| F#4 ||| 0.0714285714235
G4 F#4 BAR G4 ||| A4 ||| 0.357142857089
G4 F#4 BAR G4 ||| E4 ||| 0.0714285714235
G4 F#4 BAR G4 ||| <UNK> ||| 7.14285714163e-12
A4 G4 G4 ||| G4 ||| 0.263157894709
A4 G4 G4 ||| END ||| 0.105263157887
A4 G4 G4 ||| F4 ||| 0.157894736827
A4 G4 G4 ||| A4 ||| 0.157894736827
A4 G4 G4 ||| F#4 ||| 0.31578947365
A4 G4 G4 ||| <UNK> ||| 5.26315789407e-12
E-4 BAR D4 E-4 ||| D4 ||| 0.49999999945
E-4 BAR D4 E-4 ||| F4 ||| 0.49999999945
E-4 BAR D4 E-4 ||| <UNK> ||| 4.999999994e-11
D4 F4 F4 ||| E-4 ||| 0.249999999875
D4 F4 F4 ||| <UNK> ||| 2.4999999985e-11
D4 F4 F4 ||| E4 ||| 0.749999999575
B-4 BAR A4 A4 ||| B4 ||| 0.666666666167
B-4 BAR A4 A4 ||| G4 ||| 0.3333333331
B-4 BAR A4 A4 ||| <UNK> ||| 3.33333333067e-11
C5 BAR C5 R ||| A4 ||| 0.3333333331
C5 BAR C5 R ||| C5 ||| 0.666666666167
C5 BAR C5 R ||| <UNK> ||| 3.33333333067e-11
G4 A4 BAR B4 ||| G4 ||| 0.0624999999969
G4 A4 BAR B4 ||| C#5 ||| 0.0624999999969
G4 A4 BAR B4 ||| G#4 ||| 0.124999999987
G4 A4 BAR B4 ||| E4 ||| 0.0624999999969
G4 A4 BAR B4 ||| <UNK> ||| 6.24999999906e-12
G4 A4 BAR B4 ||| C5 ||| 0.499999999931
G4 A4 BAR B4 ||| A4 ||| 0.187499999978
B4 C5 G4 ||| D4 ||| 0.399999999828
B4 C5 G4 ||| G4 ||| 0.199999999924
B4 C5 G4 ||| A4 ||| 0.399999999828
B4 C5 G4 ||| <UNK> ||| 1.99999999904e-11
F4 G4 A4 BAR ||| D4 ||| 0.285714285631
F4 G4 A4 BAR ||| G4 ||| 0.285714285631
F4 G4 A4 BAR ||| A4 ||| 0.142857142822
F4 G4 A4 BAR ||| B-4 ||| 0.285714285631
F4 G4 A4 BAR ||| <UNK> ||| 1.42857142808e-11
BAR G4 G4 C5 ||| B4 ||| 0.181818181788
BAR G4 G4 C5 ||| E5 ||| 0.0909090908983
BAR G4 G4 C5 ||| F#4 ||| 0.181818181788
BAR G4 G4 C5 ||| C5 ||| 0.545454545345
BAR G4 G4 C5 ||| <UNK> ||| 9.09090908893e-12
G4 A4 G4 BAR ||| G4 ||| 0.87499999975
G4 A4 G4 BAR ||| A4 ||| 0.124999999975
G4 A4 G4 BAR ||| <UNK> ||| 1.24999999962e-11
D4 E4 BAR E4 ||| F#4 ||| 0.399999999914
D4 E4 BAR E4 ||| D4 ||| 0.399999999914
D4 E4 BAR E4 ||| <UNK> ||| 9.9999999976e-12
D4 E4 BAR E4 ||| F4 ||| 0.099999999986
D4 E4 BAR E4 ||| E4 ||| 0.099999999986
A4 BAR A4 G4 ||| G4 ||| 0.499999999963
A4 BAR A4 G4 ||| F#4 ||| 0.166666666657
A4 BAR A4 G4 ||| A4 ||| 0.0666666666647
A4 BAR A4 G4 ||| E4 ||| 0.033333333334
A4 BAR A4 G4 ||| F4 ||| 0.233333333318
A4 BAR A4 G4 ||| <UNK> ||| 3.33333333307e-12
F#4 G4 BAR G4 ||| G4 ||| 0.111111111102
F#4 G4 BAR G4 ||| F4 ||| 0.222222222198
F#4 G4 BAR G4 ||| A4 ||| 0.0555555555537
F#4 G4 BAR G4 ||| F#4 ||| 0.555555555487
F#4 G4 BAR G4 ||| C5 ||| 0.0555555555537
F#4 G4 BAR G4 ||| <UNK> ||| 5.55555555481e-12
BAR E4 F4 ||| E4 ||| 0.333333333217
BAR E4 F4 ||| G4 ||| 0.666666666417
BAR E4 F4 ||| <UNK> ||| 1.666666666e-11
D4 BAR D4 C4 ||| <UNK> ||| 3.22580645136e-12
D4 BAR D4 C4 ||| C4 ||| 0.32258064514
D4 BAR D4 C4 ||| D4 ||| 0.193548387085
D4 BAR D4 C4 ||| R ||| 0.0322580645169
D4 BAR D4 C4 ||| B3 ||| 0.451612903194
A4 G4 BAR A4 ||| B4 ||| 0.428571428439
A4 G4 BAR A4 ||| G4 ||| 0.428571428439
A4 G4 BAR A4 ||| G#4 ||| 0.142857142822
A4 G4 BAR A4 ||| <UNK> ||| 1.42857142808e-11
C4 D4 E4 ||| F4 ||| 0.0666666666627
C4 D4 E4 ||| A3 ||| 0.0666666666627
C4 D4 E4 ||| E4 ||| 0.133333333319
C4 D4 E4 ||| D4 ||| 0.333333333287
C4 D4 E4 ||| C4 ||| 0.399999999943
C4 D4 E4 ||| <UNK> ||| 6.6666666656e-12
F4 E4 D4 BAR ||| <UNK> ||| 5.55555555481e-12
F4 E4 D4 BAR ||| G4 ||| 0.0555555555537
F4 E4 D4 BAR ||| F4 ||| 0.0555555555537
F4 E4 D4 BAR ||| C#4 ||| 0.0555555555537
F4 E4 D4 BAR ||| E4 ||| 0.222222222198
F4 E4 D4 BAR ||| D4 ||| 0.0555555555537
F4 E4 D4 BAR ||| C4 ||| 0.499999999939
F4 E4 D4 BAR ||| G3 ||| 0.0555555555537
BAR D4 BAR C4 ||| D4 ||| 0.3333333331
BAR D4 BAR C4 ||| <UNK> ||| 3.33333333067e-11
BAR D4 BAR C4 ||| C4 ||| 0.666666666167
C5 BAR B4 C5 ||| D5 ||| 0.333333333217
C5 BAR B4 C5 ||| C5 ||| 0.666666666417
C5 BAR B4 C5 ||| <UNK> ||| 1.666666666e-11
BAR E-4 F4 G4 ||| G4 ||| 0.3333333331
BAR E-4 F4 G4 ||| F4 ||| 0.666666666167
BAR E-4 F4 G4 ||| <UNK> ||| 3.33333333067e-11
D4 BAR C4 D4 BAR ||| E4 ||| 0.49999999945
D4 BAR C4 D4 BAR ||| <UNK> ||| 4.999999994e-11
D4 BAR C4 D4 BAR ||| C4 ||| 0.49999999945
D4 BAR C4 E4 BAR ||| E4 ||| 0.49999999945
D4 BAR C4 E4 BAR ||| D4 ||| 0.49999999945
D4 BAR C4 E4 BAR ||| <UNK> ||| 4.999999994e-11
BAR D4 E-4 F4 ||| E-4 ||| 0.3333333331
BAR D4 E-4 F4 ||| G4 ||| 0.666666666167
BAR D4 E-4 F4 ||| <UNK> ||| 3.33333333067e-11
B3 BAR B3 C4 ||| <UNK> ||| 2.4999999985e-11
B3 BAR B3 C4 ||| D4 ||| 0.249999999875
B3 BAR B3 C4 ||| B3 ||| 0.499999999725
B3 BAR B3 C4 ||| C4 ||| 0.249999999875
F4 BAR E4 E4 ||| E4 ||| 0.099999999986
F4 BAR E4 E4 ||| D4 ||| 0.699999999842
F4 BAR E4 E4 ||| F#4 ||| 0.199999999962
F4 BAR E4 E4 ||| <UNK> ||| 9.9999999976e-12
F#4 G4 BAR F#4 ||| <UNK> ||| 4.999999994e-11
F#4 G4 BAR F#4 ||| G4 ||| 0.49999999945
F#4 G4 BAR F#4 ||| B3 ||| 0.49999999945
BAR E4 D4 G4 ||| E4 ||| 0.666666666167
BAR E4 D4 G4 ||| F#4 ||| 0.3333333331
BAR E4 D4 G4 ||| <UNK> ||| 3.33333333067e-11
BAR C4 R BAR R ||| <UNK> ||| 4.999999994e-11
BAR C4 R BAR R ||| R ||| 0.49999999945
BAR C4 R BAR R ||| C4 ||| 0.49999999945
B4 BAR B4 C5 ||| B4 ||| 0.399999999828
B4 BAR B4 C5 ||| D5 ||| 0.199999999924
B4 BAR B4 C5 ||| C5 ||| 0.399999999828
B4 BAR B4 C5 ||| <UNK> ||| 1.99999999904e-11
C5 BAR G4 A4 ||| B4 ||| 0.666666666167
C5 BAR G4 A4 ||| D4 ||| 0.3333333331
C5 BAR G4 A4 ||| <UNK> ||| 3.33333333067e-11
BAR A4 G4 F#4 ||| D4 ||| 0.199999999962
BAR A4 G4 F#4 ||| G4 ||| 0.799999999818
BAR A4 G4 F#4 ||| <UNK> ||| 9.9999999976e-12
B-4 BAR B-4 A-4 ||| G4 ||| 0.0909090908983
B-4 BAR B-4 A-4 ||| A-4 ||| 0.363636363566
B-4 BAR B-4 A-4 ||| B-4 ||| 0.545454545345
B-4 BAR B-4 A-4 ||| <UNK> ||| 9.09090908893e-12
G4 BAR F4 G4 ||| <UNK> ||| 6.6666666656e-12
G4 BAR F4 G4 ||| G4 ||| 0.466666666599
G4 BAR F4 G4 ||| F4 ||| 0.133333333319
G4 BAR F4 G4 ||| A4 ||| 0.333333333287
G4 BAR F4 G4 ||| A-4 ||| 0.0666666666627
G4 F4 E4 BAR ||| G4 ||| 0.173913043464
G4 F4 E4 BAR ||| F4 ||| 0.0869565217344
G4 F4 E4 BAR ||| A4 ||| 0.0869565217344
G4 F4 E4 BAR ||| E4 ||| 0.260869565195
G4 F4 E4 BAR ||| D4 ||| 0.347826086925
G4 F4 E4 BAR ||| C5 ||| 0.0434782608694
G4 F4 E4 BAR ||| <UNK> ||| 4.3478260865e-12
C4 BAR D4 C4 BAR ||| D4 ||| 0.3333333331
C4 BAR D4 C4 BAR ||| <UNK> ||| 3.33333333067e-11
C4 BAR D4 C4 BAR ||| C4 ||| 0.666666666167
BAR R G4 A4 ||| B4 ||| 0.399999999828
BAR R G4 A4 ||| G#4 ||| 0.199999999924
BAR R G4 A4 ||| C5 ||| 0.399999999828
BAR R G4 A4 ||| <UNK> ||| 1.99999999904e-11
BAR B3 E4 D4 ||| D4 ||| 0.49999999945
BAR B3 E4 D4 ||| <UNK> ||| 4.999999994e-11
BAR B3 E4 D4 ||| C4 ||| 0.49999999945
G4 G4 A4 BAR ||| B4 ||| 0.187499999978
G4 G4 A4 BAR ||| G4 ||| 0.312499999959
G4 G4 A4 BAR ||| A4 ||| 0.499999999931
G4 G4 A4 BAR ||| <UNK> ||| 6.24999999906e-12
F#4 G4 G4 ||| F4 ||| 0.222222222174
F#4 G4 G4 ||| G4 ||| 0.222222222174
F#4 G4 G4 ||| F#4 ||| 0.444444444337
F#4 G4 G4 ||| A4 ||| 0.111111111093
F#4 G4 G4 ||| <UNK> ||| 1.11111111081e-11
D4 BAR E-4 D4 ||| B-3 ||| 0.49999999945
D4 BAR E-4 D4 ||| F4 ||| 0.49999999945
D4 BAR E-4 D4 ||| <UNK> ||| 4.999999994e-11
F#4 G4 A4 ||| D4 ||| 0.49999999945
F#4 G4 A4 ||| A4 ||| 0.49999999945
F#4 G4 A4 ||| <UNK> ||| 4.999999994e-11
BAR C4 C4 B3 ||| G3 ||| 0.0909090909037
BAR C4 C4 B3 ||| C#4 ||| 0.0454545454541
BAR C4 C4 B3 ||| B-3 ||| 0.0454545454541
BAR C4 C4 B3 ||| A3 ||| 0.272727272702
BAR C4 C4 B3 ||| B3 ||| 0.227272727252
BAR C4 C4 B3 ||| E4 ||| 0.0454545454541
BAR C4 C4 B3 ||| D4 ||| 0.136363636353
BAR C4 C4 B3 ||| <UNK> ||| 4.54545454496e-12
BAR C4 C4 B3 ||| C4 ||| 0.136363636353
G4 A4 A4 BAR ||| G4 ||| 0.499999999817
G4 A4 A4 BAR ||| A4 ||| 0.499999999817
G4 A4 A4 BAR ||| <UNK> ||| 1.666666666e-11
E5 D5 C5 ||| B4 ||| 0.666666666167
E5 D5 C5 ||| C5 ||| 0.3333333331
E5 D5 C5 ||| <UNK> ||| 3.33333333067e-11
BAR E4 F4 E4 ||| E4 ||| 0.199999999962
BAR E4 F4 E4 ||| D4 ||| 0.699999999842
BAR E4 F4 E4 ||| F4 ||| 0.099999999986
BAR E4 F4 E4 ||| <UNK> ||| 9.9999999976e-12
E4 C4 D4 BAR ||| E4 ||| 0.599999999732
E4 C4 D4 BAR ||| <UNK> ||| 1.99999999904e-11
E4 C4 D4 BAR ||| C4 ||| 0.399999999828
B3 B3 BAR B3 ||| A3 ||| 0.666666666167
B3 B3 BAR B3 ||| <UNK> ||| 3.33333333067e-11
B3 B3 BAR B3 ||| C4 ||| 0.3333333331
G4 F#4 E4 BAR ||| E4 ||| 0.166666666617
G4 F#4 E4 BAR ||| D4 ||| 0.333333333217
G4 F#4 E4 BAR ||| F#4 ||| 0.166666666617
G4 F#4 E4 BAR ||| A4 ||| 0.333333333217
G4 F#4 E4 BAR ||| <UNK> ||| 1.666666666e-11
A-4 B-4 B-4 ||| <UNK> ||| 7.14285714163e-12
A-4 B-4 B-4 ||| A4 ||| 0.499999999921
A-4 B-4 B-4 ||| B-4 ||| 0.0714285714235
A-4 B-4 B-4 ||| A-4 ||| 0.428571428505
B4 C5 D5 BAR ||| E5 ||| 0.099999999986
B4 C5 D5 BAR ||| B4 ||| 0.099999999986
B4 C5 D5 BAR ||| D5 ||| 0.099999999986
B4 C5 D5 BAR ||| C5 ||| 0.699999999842
B4 C5 D5 BAR ||| <UNK> ||| 9.9999999976e-12
BAR B3 B3 C4 ||| D4 ||| 0.666666666167
BAR B3 B3 C4 ||| <UNK> ||| 3.33333333067e-11
BAR B3 B3 C4 ||| B3 ||| 0.3333333331
C4 BAR C4 BAR C4 BAR ||| E4 ||| 0.499999999725
C4 BAR C4 BAR C4 BAR ||| R ||| 0.499999999725
C4 BAR C4 BAR C4 BAR ||| <UNK> ||| 2.4999999985e-11
D4 E4 C4 BAR ||| <UNK> ||| 1.99999999904e-11
D4 E4 C4 BAR ||| B3 ||| 0.199999999924
D4 E4 C4 BAR ||| C4 ||| 0.799999999636
G4 E4 F4 BAR ||| E4 ||| 0.3333333331
G4 E4 F4 BAR ||| G4 ||| 0.666666666167
G4 E4 F4 BAR ||| <UNK> ||| 3.33333333067e-11
C5 BAR C5 C5 ||| B4 ||| 0.347826086925
C5 BAR C5 C5 ||| D5 ||| 0.173913043464
C5 BAR C5 C5 ||| C5 ||| 0.434782608655
C5 BAR C5 C5 ||| B-4 ||| 0.0434782608694
C5 BAR C5 C5 ||| <UNK> ||| 4.3478260865e-12
BAR E4 D4 C4 ||| G4 ||| 0.0416666666667
BAR E4 D4 C4 ||| B-3 ||| 0.0416666666667
BAR E4 D4 C4 ||| B3 ||| 0.333333333304
BAR E4 D4 C4 ||| D4 ||| 0.374999999967
BAR E4 D4 C4 ||| C4 ||| 0.208333333317
BAR E4 D4 C4 ||| <UNK> ||| 4.16666666625e-12
C5 BAR B4 A4 ||| <UNK> ||| 1.42857142808e-11
C5 BAR B4 A4 ||| G4 ||| 0.714285714055
C5 BAR B4 A4 ||| G#4 ||| 0.142857142822
C5 BAR B4 A4 ||| A4 ||| 0.142857142822
BAR C5 R C5 BAR ||| D5 ||| 0.333333333217
BAR C5 R C5 BAR ||| C5 ||| 0.666666666417
BAR C5 R C5 BAR ||| <UNK> ||| 1.666666666e-11
BAR B3 D4 C4 ||| D4 ||| 0.49999999945
BAR B3 D4 C4 ||| <UNK> ||| 4.999999994e-11
BAR B3 D4 C4 ||| B3 ||| 0.49999999945
C5 BAR C5 B4 BAR ||| G4 ||| 0.857142856863
C5 BAR C5 B4 BAR ||| C5 ||| 0.142857142822
C5 BAR C5 B4 BAR ||| <UNK> ||| 1.42857142808e-11
R B4 BAR C5 ||| B4 ||| 0.3333333331
R B4 BAR C5 ||| G4 ||| 0.3333333331
R B4 BAR C5 ||| C5 ||| 0.3333333331
R B4 BAR C5 ||| <UNK> ||| 3.33333333067e-11
C4 D4 BAR E4 ||| F4 ||| 0.199999999981
C4 D4 BAR E4 ||| R ||| 0.049999999999
C4 D4 BAR E4 ||| E4 ||| 0.099999999993
C4 D4 BAR E4 ||| F#4 ||| 0.099999999993
C4 D4 BAR E4 ||| D4 ||| 0.499999999945
C4 D4 BAR E4 ||| <UNK> ||| 4.9999999994e-12
C4 D4 BAR E4 ||| C4 ||| 0.049999999999
D4 BAR C4 R ||| <UNK> ||| 1.666666666e-11
D4 BAR C4 R ||| D4 ||| 0.333333333217
D4 BAR C4 R ||| R ||| 0.166666666617
D4 BAR C4 R ||| A4 ||| 0.166666666617
D4 BAR C4 R ||| B3 ||| 0.333333333217
BAR R BAR R BAR E4 ||| D4 ||| 0.499999999725
BAR R BAR R BAR E4 ||| <UNK> ||| 2.4999999985e-11
BAR R BAR R BAR E4 ||| C4 ||| 0.499999999725
C4 C4 BAR B3 ||| A3 ||| 0.428571428439
C4 C4 BAR B3 ||| <UNK> ||| 1.42857142808e-11
C4 C4 BAR B3 ||| D4 ||| 0.142857142822
C4 C4 BAR B3 ||| C4 ||| 0.428571428439
B3 B3 A3 ||| A3 ||| 0.49999999945
B3 B3 A3 ||| <UNK> ||| 4.999999994e-11
B3 B3 A3 ||| B3 ||| 0.49999999945
F4 F4 E4 BAR ||| E4 ||| 0.399999999943
F4 F4 E4 BAR ||| D4 ||| 0.466666666599
F4 F4 E4 BAR ||| G4 ||| 0.133333333319
F4 F4 E4 BAR ||| <UNK> ||| 6.6666666656e-12
BAR G4 G4 D4 BAR ||| E4 ||| 0.3333333331
BAR G4 G4 D4 BAR ||| G4 ||| 0.666666666167
BAR G4 G4 D4 BAR ||| <UNK> ||| 3.33333333067e-11
D4 E4 A3 BAR ||| A3 ||| 0.49999999945
D4 E4 A3 BAR ||| <UNK> ||| 4.999999994e-11
D4 E4 A3 BAR ||| B3 ||| 0.49999999945
BAR E4 D#4 E4 ||| E4 ||| 0.666666666167
BAR E4 D#4 E4 ||| F#4 ||| 0.3333333331
BAR E4 D#4 E4 ||| <UNK> ||| 3.33333333067e-11
F4 G4 BAR A4 ||| E4 ||| 0.181818181788
F4 G4 BAR A4 ||| G4 ||| 0.454545454455
F4 G4 BAR A4 ||| A4 ||| 0.0909090908983
F4 G4 BAR A4 ||| B-4 ||| 0.272727272677
F4 G4 BAR A4 ||| <UNK> ||| 9.09090908893e-12
E-4 D4 BAR E-4 ||| E-4 ||| 0.666666666167
E-4 D4 BAR E-4 ||| D4 ||| 0.3333333331
E-4 D4 BAR E-4 ||| <UNK> ||| 3.33333333067e-11
BAR F4 BAR G4 ||| F4 ||| 0.49999999945
BAR F4 BAR G4 ||| F#4 ||| 0.49999999945
BAR F4 BAR G4 ||| <UNK> ||| 4.999999994e-11
E4 BAR F4 E4 ||| E4 ||| 0.0909090908983
E4 BAR F4 E4 ||| D4 ||| 0.909090908902
E4 BAR F4 E4 ||| <UNK> ||| 9.09090908893e-12
D4 E4 D4 ||| E4 ||| 0.0714285714235
D4 E4 D4 ||| D4 ||| 0.0714285714235
D4 E4 D4 ||| <UNK> ||| 7.14285714163e-12
D4 E4 D4 ||| C4 ||| 0.857142857003
BAR A3 D4 D4 ||| C#4 ||| 0.49999999945
BAR A3 D4 D4 ||| <UNK> ||| 4.999999994e-11
BAR A3 D4 D4 ||| C4 ||| 0.49999999945
BAR G3 F#3 G3 ||| <UNK> ||| 3.33333333067e-11
BAR G3 F#3 G3 ||| G3 ||| 0.3333333331
BAR G3 F#3 G3 ||| D3 ||| 0.3333333331
BAR G3 F#3 G3 ||| B3 ||| 0.3333333331
BAR D4 BAR ||| G4 ||| 0.299999999938
BAR D4 BAR ||| B-3 ||| 0.099999999986
BAR D4 BAR ||| A4 ||| 0.099999999986
BAR D4 BAR ||| D4 ||| 0.199999999962
BAR D4 BAR ||| C4 ||| 0.299999999938
BAR D4 BAR ||| <UNK> ||| 9.9999999976e-12
C5 C5 BAR B4 ||| B4 ||| 0.14285714284
C5 C5 BAR B4 ||| R ||| 0.0714285714235
C5 C5 BAR B4 ||| A4 ||| 0.428571428505
C5 C5 BAR B4 ||| D5 ||| 0.0714285714235
C5 C5 BAR B4 ||| C5 ||| 0.285714285672
C5 C5 BAR B4 ||| <UNK> ||| 7.14285714163e-12
G#4 A4 B4 ||| G#4 ||| 0.666666666167
G#4 A4 B4 ||| C5 ||| 0.3333333331
G#4 A4 B4 ||| <UNK> ||| 3.33333333067e-11
C5 B-4 A4 BAR ||| G4 ||| 0.199999999924
C5 B-4 A4 BAR ||| A4 ||| 0.599999999732
C5 B-4 A4 BAR ||| C5 ||| 0.199999999924
C5 B-4 A4 BAR ||| <UNK> ||| 1.99999999904e-11
F#4 D4 E4 ||| D4 ||| 0.599999999732
F#4 D4 E4 ||| F4 ||| 0.399999999828
F#4 D4 E4 ||| <UNK> ||| 1.99999999904e-11
D4 BAR C4 D4 ||| <UNK> ||| 9.9999999976e-12
D4 BAR C4 D4 ||| E4 ||| 0.799999999818
D4 BAR C4 D4 ||| R ||| 0.099999999986
D4 BAR C4 D4 ||| E-4 ||| 0.099999999986
A4 G4 F#4 ||| E4 ||| 0.428571428439
A4 G4 F#4 ||| G4 ||| 0.428571428439
A4 G4 F#4 ||| F#4 ||| 0.142857142822
A4 G4 F#4 ||| <UNK> ||| 1.42857142808e-11
C5 C5 BAR C5 ||| B4 ||| 0.620689655124
C5 C5 BAR C5 ||| R ||| 0.103448275857
C5 C5 BAR C5 ||| A4 ||| 0.0689655172391
C5 C5 BAR C5 ||| C5 ||| 0.20689655171
C5 C5 BAR C5 ||| <UNK> ||| 3.44827586178e-12
BAR D4 C4 BAR C4 ||| <UNK> ||| 3.33333333067e-11
BAR D4 C4 BAR C4 ||| B3 ||| 0.3333333331
BAR D4 C4 BAR C4 ||| C4 ||| 0.666666666167
BAR A3 B3 C4 ||| D4 ||| 0.428571428439
BAR A3 B3 C4 ||| <UNK> ||| 1.42857142808e-11
BAR A3 B3 C4 ||| A3 ||| 0.142857142822
BAR A3 B3 C4 ||| C4 ||| 0.428571428439
E4 F#4 BAR G4 BAR ||| D4 ||| 0.49999999945
E4 F#4 BAR G4 BAR ||| G4 ||| 0.49999999945
E4 F#4 BAR G4 BAR ||| <UNK> ||| 4.999999994e-11
D4 C4 B-3 ||| B-3 ||| 0.49999999945
D4 C4 B-3 ||| A3 ||| 0.49999999945
D4 C4 B-3 ||| <UNK> ||| 4.999999994e-11
BAR D4 E4 F4 ||| E4 ||| 0.666666666595
BAR D4 E4 F4 ||| G4 ||| 0.238095238073
BAR D4 E4 F4 ||| F4 ||| 0.095238095232
BAR D4 E4 F4 ||| <UNK> ||| 4.76190476136e-12
B4 B4 BAR C5 ||| G4 ||| 0.0714285714235
B4 B4 BAR C5 ||| B4 ||| 0.357142857089
B4 B4 BAR C5 ||| B-4 ||| 0.0714285714235
B4 B4 BAR C5 ||| D5 ||| 0.14285714284
B4 B4 BAR C5 ||| C5 ||| 0.357142857089
B4 B4 BAR C5 ||| <UNK> ||| 7.14285714163e-12
C4 BAR C4 C4 ||| <UNK> ||| 4.9999999994e-12
C4 BAR C4 C4 ||| C#4 ||| 0.049999999999
C4 BAR C4 C4 ||| B3 ||| 0.549999999939
C4 BAR C4 C4 ||| F4 ||| 0.049999999999
C4 BAR C4 C4 ||| C4 ||| 0.349999999963
F4 E4 BAR A4 ||| G4 ||| 0.49999999945
F4 E4 BAR A4 ||| F4 ||| 0.49999999945
F4 E4 BAR A4 ||| <UNK> ||| 4.999999994e-11
BAR C5 B4 BAR G4 ||| G4 ||| 0.499999999817
BAR C5 B4 BAR G4 ||| END ||| 0.333333333217
BAR C5 B4 BAR G4 ||| C5 ||| 0.166666666617
BAR C5 B4 BAR G4 ||| <UNK> ||| 1.666666666e-11
BAR D#4 D4 D#4 ||| A#3 ||| 0.3333333331
BAR D#4 D4 D#4 ||| D#4 ||| 0.666666666167
BAR D#4 D4 D#4 ||| <UNK> ||| 3.33333333067e-11
C4 BAR C4 R ||| <UNK> ||| 2.4999999985e-11
C4 BAR C4 R ||| F4 ||| 0.499999999725
C4 BAR C4 R ||| C4 ||| 0.499999999725
G4 F4 BAR G4 ||| G4 ||| 0.499999999817
G4 F4 BAR G4 ||| END ||| 0.166666666617
G4 F4 BAR G4 ||| C5 ||| 0.333333333217
G4 F4 BAR G4 ||| <UNK> ||| 1.666666666e-11
E4 BAR D4 D4 ||| <UNK> ||| 9.9999999976e-12
E4 BAR D4 D4 ||| E4 ||| 0.299999999938
E4 BAR D4 D4 ||| D4 ||| 0.399999999914
E4 BAR D4 D4 ||| G4 ||| 0.099999999986
E4 BAR D4 D4 ||| C4 ||| 0.199999999962
A4 BAR G4 G4 BAR ||| G4 ||| 0.857142856863
A4 BAR G4 G4 BAR ||| A4 ||| 0.142857142822
A4 BAR G4 G4 BAR ||| <UNK> ||| 1.42857142808e-11
BAR G4 G4 BAR G4 BAR ||| G4 ||| 0.49999999945
BAR G4 G4 BAR G4 BAR ||| A4 ||| 0.49999999945
BAR G4 G4 BAR G4 BAR ||| <UNK> ||| 4.999999994e-11
D4 G4 BAR F4 ||| <UNK> ||| 4.999999994e-11
D4 G4 BAR F4 ||| G4 ||| 0.49999999945
D4 G4 BAR F4 ||| C4 ||| 0.49999999945
E4 F4 E4 ||| G4 ||| 0.0476190476184
E4 F4 E4 ||| F4 ||| 0.380952380914
E4 F4 E4 ||| F#4 ||| 0.0476190476184
E4 F4 E4 ||| E4 ||| 0.0476190476184
E4 F4 E4 ||| D4 ||| 0.476190476141
E4 F4 E4 ||| <UNK> ||| 4.76190476136e-12
G4 BAR A4 A4 ||| B4 ||| 0.199999999924
G4 BAR A4 A4 ||| G4 ||| 0.599999999732
G4 BAR A4 A4 ||| A4 ||| 0.199999999924
G4 BAR A4 A4 ||| <UNK> ||| 1.99999999904e-11
BAR C5 R BAR R ||| R ||| 0.49999999945
BAR C5 R BAR R ||| C5 ||| 0.49999999945
BAR C5 R BAR R ||| <UNK> ||| 4.999999994e-11
B4 C5 BAR B4 ||| B4 ||| 0.124999999975
B4 C5 BAR B4 ||| G4 ||| 0.249999999937
B4 C5 BAR B4 ||| A4 ||| 0.124999999975
B4 C5 BAR B4 ||| C5 ||| 0.499999999862
B4 C5 BAR B4 ||| <UNK> ||| 1.24999999962e-11
BAR B4 B4 A4 ||| G4 ||| 0.666666666167
BAR B4 B4 A4 ||| A4 ||| 0.3333333331
BAR B4 B4 A4 ||| <UNK> ||| 3.33333333067e-11
BAR F4 G4 BAR G4 ||| E4 ||| 0.399999999828
BAR F4 G4 BAR G4 ||| A4 ||| 0.599999999732
BAR F4 G4 BAR G4 ||| <UNK> ||| 1.99999999904e-11
F4 E4 BAR G4 ||| G4 ||| 0.499999999817
F4 E4 BAR G4 ||| F#4 ||| 0.499999999817
F4 E4 BAR G4 ||| <UNK> ||| 1.666666666e-11
R G4 BAR G4 ||| F#4 ||| 0.166666666617
R G4 BAR G4 ||| G4 ||| 0.333333333217
R G4 BAR G4 ||| F4 ||| 0.166666666617
R G4 BAR G4 ||| A4 ||| 0.333333333217
R G4 BAR G4 ||| <UNK> ||| 1.666666666e-11
BAR C5 C5 B4 ||| <UNK> ||| 3.99999999962e-12
BAR C5 C5 B4 ||| G4 ||| 0.0400000000002
