3
G4 E4 BAR C4 ||| D4 ||| 0.49999999945
B3 BAR C4 B3 ||| A3 ||| 0.277777777746
B3 BAR C4 B3 ||| C4 ||| 0.444444444391
B3 BAR C4 B3 ||| G3 ||| 0.222222222198
B3 BAR C4 B3 ||| B3 ||| 0.0555555555537
BAR G3 G3 BAR G3 ||| G3 ||| 0.499999999862
BAR G3 G3 BAR G3 ||| A3 ||| 0.249999999937
BAR G3 G3 BAR G3 ||| END ||| 0.124999999975
BAR G3 G3 BAR G3 ||| E3 ||| 0.124999999975
BAR G3 G3 BAR G3 ||| <UNK> ||| 1.24999999962e-11
E4 D4 BAR B3 ||| D4 ||| 0.49999999945
E4 D4 BAR B3 ||| A3 ||| 0.49999999945
E4 D4 BAR B3 ||| <UNK> ||| 4.999999994e-11
BAR A3 G3 BAR G3 ||| F#3 ||| 0.199999999924
BAR A3 G3 BAR G3 ||| G3 ||| 0.199999999924
BAR A3 G3 BAR G3 ||| END ||| 0.199999999924
BAR A3 G3 BAR G3 ||| E4 ||| 0.199999999924
BAR A3 G3 BAR G3 ||| A-3 ||| 0.199999999924
BAR A3 G3 BAR G3 ||| <UNK> ||| 1.99999999904e-11
B3 A3 BAR B3 ||| A3 ||| 0.124999999975
B3 A3 BAR B3 ||| R ||| 0.249999999937
B3 A3 BAR B3 ||| B3 ||| 0.124999999975
B3 A3 BAR B3 ||| E4 ||| 0.249999999937
B3 A3 BAR B3 ||| <UNK> ||| 1.24999999962e-11
B3 A3 BAR B3 ||| E3 ||| 0.124999999975
B3 A3 BAR B3 ||| C4 ||| 0.124999999975
B3 C4 C4 BAR ||| <UNK> ||| 1.42857142808e-11
B3 C4 C4 BAR ||| D4 ||| 0.142857142822
B3 C4 C4 BAR ||| B3 ||| 0.428571428439
B3 C4 C4 BAR ||| C4 ||| 0.428571428439
BAR C4 D4 C4 ||| <UNK> ||| 1.666666666e-11
BAR C4 D4 C4 ||| D4 ||| 0.166666666617
BAR C4 D4 C4 ||| C4 ||| 0.166666666617
BAR C4 D4 C4 ||| B3 ||| 0.666666666417
G3 BAR F3 E3 ||| G3 ||| 0.083333333325
G3 BAR F3 E3 ||| D3 ||| 0.916666666492
G3 BAR F3 E3 ||| <UNK> ||| 8.33333333167e-12
B-3 A-3 G3 ||| B-3 ||| 0.249999999875
B-3 A-3 G3 ||| F3 ||| 0.249999999875
B-3 A-3 G3 ||| G3 ||| 0.499999999725
B-3 A-3 G3 ||| <UNK> ||| 2.4999999985e-11
G3 E3 A3 ||| <UNK> ||| 4.999999994e-11
G3 E3 A3 ||| G3 ||| 0.49999999945
G3 E3 A3 ||| B3 ||| 0.49999999945
BAR C4 G4 G4 ||| <UNK> ||| 6.6666666656e-12
BAR C4 G4 G4 ||| F4 ||| 0.733333333223
BAR C4 G4 G4 ||| A4 ||| 0.199999999975
BAR C4 G4 G4 ||| G#4 ||| 0.0666666666627
BAR E3 E3 ||| F3 ||| 0.666666666167
BAR E3 E3 ||| E3 ||| 0.3333333331
BAR E3 E3 ||| <UNK> ||| 3.33333333067e-11
C4 BAR A3 A3 ||| G#3 ||| 0.3333333331
C4 BAR A3 A3 ||| G3 ||| 0.666666666167
C4 BAR A3 A3 ||| <UNK> ||| 3.33333333067e-11
C4 D4 BAR G3 ||| D4 ||| 0.249999999875
C4 D4 BAR G3 ||| G3 ||| 0.749999999575
C4 D4 BAR G3 ||| <UNK> ||| 2.4999999985e-11
BAR D4 C4 D4 ||| G4 ||| 0.083333333325
BAR D4 C4 D4 ||| F4 ||| 0.083333333325
BAR D4 C4 D4 ||| B3 ||| 0.249999999958
BAR D4 C4 D4 ||| E4 ||| 0.416666666592
BAR D4 C4 D4 ||| D4 ||| 0.083333333325
BAR D4 C4 D4 ||| <UNK> ||| 8.33333333167e-12
BAR D4 C4 D4 ||| G3 ||| 0.083333333325
E3 F3 BAR G3 ||| F#3 ||| 0.0714285714235
E3 F3 BAR G3 ||| G3 ||| 0.214285714256
E3 F3 BAR G3 ||| A3 ||| 0.214285714256
E3 F3 BAR G3 ||| F3 ||| 0.214285714256
E3 F3 BAR G3 ||| <UNK> ||| 7.14285714163e-12
E3 F3 BAR G3 ||| D3 ||| 0.14285714284
E3 F3 BAR G3 ||| C4 ||| 0.14285714284
BAR G3 BAR ||| F3 ||| 0.199999999924
BAR G3 BAR ||| E4 ||| 0.199999999924
BAR G3 BAR ||| D4 ||| 0.199999999924
BAR G3 BAR ||| C4 ||| 0.199999999924
BAR G3 BAR ||| D3 ||| 0.199999999924
BAR G3 BAR ||| <UNK> ||| 1.99999999904e-11
BAR E4 A3 E4 ||| <UNK> ||| 4.999999994e-11
BAR E4 A3 E4 ||| R ||| 0.49999999945
BAR E4 A3 E4 ||| C4 ||| 0.49999999945
G3 B-3 BAR A3 ||| <UNK> ||| 3.33333333067e-11
G3 B-3 BAR A3 ||| G3 ||| 0.666666666167
G3 B-3 BAR A3 ||| B3 ||| 0.3333333331
BAR E4 BAR C4 D4 ||| E4 ||| 0.49999999945
BAR E4 BAR C4 D4 ||| <UNK> ||| 4.999999994e-11
BAR E4 BAR C4 D4 ||| C4 ||| 0.49999999945
F#4 BAR G4 G4 ||| <UNK> ||| 3.33333333067e-11
F#4 BAR G4 G4 ||| F4 ||| 0.3333333331
F#4 BAR G4 G4 ||| B3 ||| 0.666666666167
C4 BAR C4 B3 BAR ||| E4 ||| 0.181818181788
C4 BAR C4 B3 BAR ||| <UNK> ||| 9.09090908893e-12
C4 BAR C4 B3 BAR ||| G3 ||| 0.272727272677
C4 BAR C4 B3 BAR ||| C4 ||| 0.545454545345
BAR C4 E4 F4 ||| D4 ||| 0.3333333331
BAR C4 E4 F4 ||| G4 ||| 0.666666666167
BAR C4 E4 F4 ||| <UNK> ||| 3.33333333067e-11
BAR E-4 E-4 E-4 ||| E-4 ||| 0.857142856863
BAR E-4 E-4 E-4 ||| D4 ||| 0.142857142822
BAR E-4 E-4 E-4 ||| <UNK> ||| 1.42857142808e-11
D4 C4 G4 ||| <UNK> ||| 1.99999999904e-11
D4 C4 G4 ||| G4 ||| 0.199999999924
D4 C4 G4 ||| F4 ||| 0.599999999732
D4 C4 G4 ||| C4 ||| 0.199999999924
E4 BAR D4 D4 ||| E4 ||| 0.399999999828
E4 BAR D4 D4 ||| D4 ||| 0.199999999924
E4 BAR D4 D4 ||| <UNK> ||| 1.99999999904e-11
E4 BAR D4 D4 ||| C4 ||| 0.399999999828
BAR E4 BAR E4 E4 ||| <UNK> ||| 3.33333333067e-11
BAR E4 BAR E4 E4 ||| D4 ||| 0.3333333331
BAR E4 BAR E4 E4 ||| G4 ||| 0.3333333331
BAR E4 BAR E4 E4 ||| C4 ||| 0.3333333331
BAR E4 E4 BAR C4 ||| <UNK> ||| 1.99999999904e-11
BAR E4 E4 BAR C4 ||| D4 ||| 0.199999999924
BAR E4 E4 BAR C4 ||| B3 ||| 0.399999999828
BAR E4 E4 BAR C4 ||| C4 ||| 0.399999999828
E4 BAR C4 D4 ||| E4 ||| 0.799999999636
E4 BAR C4 D4 ||| G3 ||| 0.199999999924
E4 BAR C4 D4 ||| <UNK> ||| 1.99999999904e-11
E4 G4 BAR G4 ||| G4 ||| 0.249999999937
E4 G4 BAR G4 ||| R ||| 0.249999999937
E4 G4 BAR G4 ||| F4 ||| 0.3749999999
E4 G4 BAR G4 ||| C5 ||| 0.124999999975
E4 G4 BAR G4 ||| <UNK> ||| 1.24999999962e-11
BAR C3 D3 E3 ||| C3 ||| 0.49999999945
BAR C3 D3 E3 ||| F3 ||| 0.49999999945
BAR C3 D3 E3 ||| <UNK> ||| 4.999999994e-11
A3 B3 G3 ||| E4 ||| 0.199999999924
A3 B3 G3 ||| A3 ||| 0.399999999828
A3 B3 G3 ||| <UNK> ||| 1.99999999904e-11
A3 B3 G3 ||| END ||| 0.199999999924
A3 B3 G3 ||| G3 ||| 0.199999999924
E4 BAR B3 C4 ||| D4 ||| 0.749999999575
E4 BAR B3 C4 ||| <UNK> ||| 2.4999999985e-11
E4 BAR B3 C4 ||| C4 ||| 0.249999999875
E4 D4 BAR E4 ||| G4 ||| 0.166666666617
E4 D4 BAR E4 ||| F4 ||| 0.499999999817
E4 D4 BAR E4 ||| A4 ||| 0.333333333217
E4 D4 BAR E4 ||| <UNK> ||| 1.666666666e-11
BAR B3 BAR E4 ||| D4 ||| 0.333333333217
BAR B3 BAR E4 ||| F4 ||| 0.499999999817
BAR B3 BAR E4 ||| A4 ||| 0.166666666617
BAR B3 BAR E4 ||| <UNK> ||| 1.666666666e-11
D4 D4 BAR C4 ||| A3 ||| 0.181818181788
D4 D4 BAR C4 ||| <UNK> ||| 9.09090908893e-12
D4 D4 BAR C4 ||| G3 ||| 0.0909090908983
D4 D4 BAR C4 ||| D4 ||| 0.545454545345
D4 D4 BAR C4 ||| B3 ||| 0.181818181788
F3 E3 F3 ||| F3 ||| 0.333333333217
F3 E3 F3 ||| G3 ||| 0.166666666617
F3 E3 F3 ||| D3 ||| 0.166666666617
F3 E3 F3 ||| E3 ||| 0.333333333217
F3 E3 F3 ||| <UNK> ||| 1.666666666e-11
G3 G3 F#3 BAR ||| <UNK> ||| 1.24999999962e-11
G3 G3 F#3 BAR ||| G3 ||| 0.249999999937
G3 G3 F#3 BAR ||| D3 ||| 0.499999999862
G3 G3 F#3 BAR ||| E3 ||| 0.124999999975
G3 G3 F#3 BAR ||| B3 ||| 0.124999999975
BAR E3 D3 C3 ||| C3 ||| 0.428571428439
BAR E3 D3 C3 ||| G3 ||| 0.142857142822
BAR E3 D3 C3 ||| D3 ||| 0.285714285631
BAR E3 D3 C3 ||| B2 ||| 0.142857142822
BAR E3 D3 C3 ||| <UNK> ||| 1.42857142808e-11
C4 B3 C4 BAR ||| F4 ||| 0.0666666666627
C4 B3 C4 BAR ||| B3 ||| 0.0666666666627
C4 B3 C4 BAR ||| G3 ||| 0.0666666666627
C4 B3 C4 BAR ||| D4 ||| 0.333333333287
C4 B3 C4 BAR ||| C4 ||| 0.466666666599
C4 B3 C4 BAR ||| <UNK> ||| 6.6666666656e-12
E4 F4 BAR G4 ||| <UNK> ||| 6.6666666656e-12
E4 F4 BAR G4 ||| G4 ||| 0.333333333287
E4 F4 BAR G4 ||| F4 ||| 0.199999999975
E4 F4 BAR G4 ||| A4 ||| 0.399999999943
E4 F4 BAR G4 ||| C4 ||| 0.0666666666627
F#3 G3 E3 BAR ||| <UNK> ||| 4.999999994e-11
F#3 G3 E3 BAR ||| E3 ||| 0.49999999945
F#3 G3 E3 BAR ||| B3 ||| 0.49999999945
BAR G3 G3 BAR A3 ||| A3 ||| 0.3333333331
BAR G3 G3 BAR A3 ||| <UNK> ||| 3.33333333067e-11
BAR G3 G3 BAR A3 ||| G3 ||| 0.3333333331
BAR G3 G3 BAR A3 ||| B3 ||| 0.3333333331
BAR G3 C4 D4 ||| E4 ||| 0.49999999945
BAR G3 C4 D4 ||| G3 ||| 0.49999999945
BAR G3 C4 D4 ||| <UNK> ||| 4.999999994e-11
BAR R BAR R C4 ||| A3 ||| 0.49999999945
BAR R BAR R C4 ||| <UNK> ||| 4.999999994e-11
BAR R BAR R C4 ||| C4 ||| 0.49999999945
A3 G3 BAR F#3 ||| <UNK> ||| 4.999999994e-11
A3 G3 BAR F#3 ||| E3 ||| 0.49999999945
A3 G3 BAR F#3 ||| B3 ||| 0.49999999945
BAR E4 E4 BAR B3 ||| <UNK> ||| 3.33333333067e-11
BAR E4 E4 BAR B3 ||| C4 ||| 0.666666666167
BAR E4 E4 BAR B3 ||| B3 ||| 0.3333333331
D4 E4 F4 BAR ||| <UNK> ||| 5.88235294035e-12
D4 E4 F4 BAR ||| E4 ||| 0.352941176427
D4 E4 F4 BAR ||| G4 ||| 0.529411764637
D4 E4 F4 BAR ||| B3 ||| 0.117647058813
B3 C4 BAR C4 ||| G3 ||| 0.0294117647067
B3 C4 BAR C4 ||| F4 ||| 0.0882352941144
B3 C4 BAR C4 ||| A3 ||| 0.0588235294106
B3 C4 BAR C4 ||| R ||| 0.0294117647067
B3 C4 BAR C4 ||| B3 ||| 0.529411764671
B3 C4 BAR C4 ||| E4 ||| 0.0294117647067
B3 C4 BAR C4 ||| D4 ||| 0.147058823522
B3 C4 BAR C4 ||| <UNK> ||| 2.94117647038e-12
B3 C4 BAR C4 ||| C4 ||| 0.0882352941144
F#4 BAR G4 D4 ||| D4 ||| 0.49999999945
F#4 BAR G4 D4 ||| <UNK> ||| 4.999999994e-11
F#4 BAR G4 D4 ||| B3 ||| 0.49999999945
BAR E3 ||| F3 ||| 0.3749999999
BAR E3 ||| G3 ||| 0.249999999937
BAR E3 ||| E3 ||| 0.3749999999
BAR E3 ||| <UNK> ||| 1.24999999962e-11
A3 D3 BAR E3 ||| R ||| 0.3333333331
A3 D3 BAR E3 ||| E3 ||| 0.3333333331
A3 D3 BAR E3 ||| F3 ||| 0.3333333331
A3 D3 BAR E3 ||| <UNK> ||| 3.33333333067e-11
BAR F4 E4 E4 ||| D4 ||| 0.666666666167
BAR F4 E4 E4 ||| A4 ||| 0.3333333331
BAR F4 E4 E4 ||| <UNK> ||| 3.33333333067e-11
B3 C4 F#3 ||| F#3 ||| 0.49999999945
B3 C4 F#3 ||| G3 ||| 0.49999999945
B3 C4 F#3 ||| <UNK> ||| 4.999999994e-11
BAR E4 D4 BAR C4 ||| <UNK> ||| 2.4999999985e-11
BAR E4 D4 BAR C4 ||| C4 ||| 0.249999999875
BAR E4 D4 BAR C4 ||| G4 ||| 0.499999999725
BAR E4 D4 BAR C4 ||| B3 ||| 0.249999999875
BAR D4 C4 C4 BAR ||| <UNK> ||| 3.33333333067e-11
BAR D4 C4 C4 BAR ||| G4 ||| 0.3333333331
BAR D4 C4 C4 BAR ||| R ||| 0.3333333331
BAR D4 C4 C4 BAR ||| C4 ||| 0.3333333331
E4 BAR A4 G4 ||| G4 ||| 0.666666666167
E4 BAR A4 G4 ||| A4 ||| 0.3333333331
E4 BAR A4 G4 ||| <UNK> ||| 3.33333333067e-11
A3 BAR G3 A3 ||| B-3 ||| 0.199999999924
A3 BAR G3 A3 ||| <UNK> ||| 1.99999999904e-11
A3 BAR G3 A3 ||| G3 ||| 0.199999999924
A3 BAR G3 A3 ||| B3 ||| 0.599999999732
BAR F4 E4 F4 ||| E4 ||| 0.199999999975
BAR F4 E4 F4 ||| A-3 ||| 0.399999999943
BAR F4 E4 F4 ||| G4 ||| 0.333333333287
BAR F4 E4 F4 ||| F4 ||| 0.0666666666627
BAR F4 E4 F4 ||| <UNK> ||| 6.6666666656e-12
F4 G4 G4 ||| G4 ||| 0.285714285631
F4 G4 G4 ||| F4 ||| 0.142857142822
F4 G4 G4 ||| A4 ||| 0.285714285631
F4 G4 G4 ||| B-4 ||| 0.142857142822
F4 G4 G4 ||| E4 ||| 0.142857142822
F4 G4 G4 ||| <UNK> ||| 1.42857142808e-11
BAR G3 F3 E3 BAR ||| F3 ||| 0.555555555419
BAR G3 F3 E3 BAR ||| G3 ||| 0.111111111093
BAR G3 F3 E3 BAR ||| A3 ||| 0.111111111093
BAR G3 F3 E3 BAR ||| D3 ||| 0.111111111093
BAR G3 F3 E3 BAR ||| E3 ||| 0.111111111093
BAR G3 F3 E3 BAR ||| <UNK> ||| 1.11111111081e-11
C4 BAR C4 A3 ||| D4 ||| 0.3333333331
C4 BAR C4 A3 ||| G3 ||| 0.666666666167
C4 BAR C4 A3 ||| <UNK> ||| 3.33333333067e-11
F4 F4 BAR F4 ||| E4 ||| 0.888888888663
F4 F4 BAR F4 ||| D4 ||| 0.111111111093
F4 F4 BAR F4 ||| <UNK> ||| 1.11111111081e-11
A3 F#3 BAR G3 ||| <UNK> ||| 4.999999994e-11
A3 F#3 BAR G3 ||| G3 ||| 0.49999999945
A3 F#3 BAR G3 ||| C4 ||| 0.49999999945
BAR B3 A3 G3 ||| F3 ||| 0.199999999924
BAR B3 A3 G3 ||| G3 ||| 0.599999999732
BAR B3 A3 G3 ||| F#3 ||| 0.199999999924
BAR B3 A3 G3 ||| <UNK> ||| 1.99999999904e-11
BAR E4 E4 F4 BAR ||| <UNK> ||| 3.33333333067e-11
BAR E4 E4 F4 BAR ||| G4 ||| 0.666666666167
BAR E4 E4 F4 BAR ||| C4 ||| 0.3333333331
BAR F4 G4 F4 ||| D4 ||| 0.142857142822
BAR F4 G4 F4 ||| <UNK> ||| 1.42857142808e-11
BAR F4 G4 F4 ||| C4 ||| 0.857142856863
F4 BAR E4 BAR R ||| E4 ||| 0.49999999945
F4 BAR E4 BAR R ||| G4 ||| 0.49999999945
F4 BAR E4 BAR R ||| <UNK> ||| 4.999999994e-11
D4 C#4 C4 BAR ||| D4 ||| 0.49999999945
D4 C#4 C4 BAR ||| <UNK> ||| 4.999999994e-11
D4 C#4 C4 BAR ||| C4 ||| 0.49999999945
E4 C4 BAR D4 ||| <UNK> ||| 2.4999999985e-11
E4 C4 BAR D4 ||| E4 ||| 0.499999999725
E4 C4 BAR D4 ||| G4 ||| 0.249999999875
E4 C4 BAR D4 ||| C4 ||| 0.249999999875
C4 C4 BAR C4 ||| B-3 ||| 0.0344827586213
C4 C4 BAR C4 ||| A3 ||| 0.0344827586213
C4 C4 BAR C4 ||| R ||| 0.0344827586213
C4 C4 BAR C4 ||| A4 ||| 0.0344827586213
C4 C4 BAR C4 ||| B3 ||| 0.482758620653
C4 C4 BAR C4 ||| D4 ||| 0.20689655171
C4 C4 BAR C4 ||| <UNK> ||| 3.44827586178e-12
C4 C4 BAR C4 ||| C4 ||| 0.172413793093
G3 F#3 BAR G3 ||| C3 ||| 0.3333333331
G3 F#3 BAR G3 ||| G3 ||| 0.3333333331
G3 F#3 BAR G3 ||| E3 ||| 0.3333333331
G3 F#3 BAR G3 ||| <UNK> ||| 3.33333333067e-11
BAR G4 R E4 BAR ||| E4 ||| 0.599999999732
BAR G4 R E4 BAR ||| F4 ||| 0.399999999828
BAR G4 R E4 BAR ||| <UNK> ||| 1.99999999904e-11
B3 A3 G3 BAR ||| A3 ||| 0.142857142822
B3 A3 G3 BAR ||| G3 ||| 0.857142856863
B3 A3 G3 BAR ||| <UNK> ||| 1.42857142808e-11
BAR B3 G3 BAR G3 ||| <UNK> ||| 4.999999994e-11
BAR B3 G3 BAR G3 ||| G3 ||| 0.49999999945
BAR B3 G3 BAR G3 ||| C4 ||| 0.49999999945
BAR C4 C4 BAR D4 ||| E4 ||| 0.49999999945
BAR C4 C4 BAR D4 ||| D4 ||| 0.49999999945
BAR C4 C4 BAR D4 ||| <UNK> ||| 4.999999994e-11
A-3 BAR G3 R ||| E-4 ||| 0.3333333331
A-3 BAR G3 R ||| G3 ||| 0.666666666167
A-3 BAR G3 R ||| <UNK> ||| 3.33333333067e-11
B-3 A3 BAR A3 ||| F3 ||| 0.166666666617
B-3 A3 BAR A3 ||| G3 ||| 0.333333333217
B-3 A3 BAR A3 ||| A3 ||| 0.166666666617
B-3 A3 BAR A3 ||| G#3 ||| 0.166666666617
B-3 A3 BAR A3 ||| B3 ||| 0.166666666617
B-3 A3 BAR A3 ||| <UNK> ||| 1.666666666e-11
BAR D4 C4 BAR C4 ||| B3 ||| 0.499999999817
BAR D4 C4 BAR C4 ||| <UNK> ||| 1.666666666e-11
BAR D4 C4 BAR C4 ||| G4 ||| 0.166666666617
BAR D4 C4 BAR C4 ||| C4 ||| 0.333333333217
F3 E3 BAR C4 ||| <UNK> ||| 4.999999994e-11
F3 E3 BAR C4 ||| F#3 ||| 0.49999999945
F3 E3 BAR C4 ||| C4 ||| 0.49999999945
BAR G4 G4 BAR G4 ||| G4 ||| 0.266666666631
BAR G4 G4 BAR G4 ||| F4 ||| 0.133333333319
BAR G4 G4 BAR G4 ||| A4 ||| 0.133333333319
BAR G4 G4 BAR G4 ||| F#4 ||| 0.0666666666627
BAR G4 G4 BAR G4 ||| D4 ||| 0.133333333319
BAR G4 G4 BAR G4 ||| <UNK> ||| 6.6666666656e-12
BAR G4 G4 BAR G4 ||| C5 ||| 0.133333333319
BAR G4 G4 BAR G4 ||| C4 ||| 0.133333333319
E4 BAR F4 B3 BAR ||| A3 ||| 0.3333333331
E4 BAR F4 B3 BAR ||| <UNK> ||| 3.33333333067e-11
E4 BAR F4 B3 BAR ||| C4 ||| 0.666666666167
BAR D3 G3 BAR G3 ||| A3 ||| 0.49999999945
BAR D3 G3 BAR G3 ||| E3 ||| 0.49999999945
BAR D3 G3 BAR G3 ||| <UNK> ||| 4.999999994e-11
C4 C#4 BAR D4 ||| E4 ||| 0.49999999945
C4 C#4 BAR D4 ||| A3 ||| 0.49999999945
C4 C#4 BAR D4 ||| <UNK> ||| 4.999999994e-11
C4 B3 E4 ||| D4 ||| 0.49999999945
C4 B3 E4 ||| <UNK> ||| 4.999999994e-11
C4 B3 E4 ||| C4 ||| 0.49999999945
R BAR G3 G3 BAR ||| <UNK> ||| 3.33333333067e-11
R BAR G3 G3 BAR ||| G3 ||| 0.3333333331
R BAR G3 G3 BAR ||| B3 ||| 0.666666666167
BAR D4 D4 D4 ||| G3 ||| 0.0909090908983
BAR D4 D4 D4 ||| C#4 ||| 0.181818181788
BAR D4 D4 D4 ||| B3 ||| 0.0909090908983
BAR D4 D4 D4 ||| E4 ||| 0.363636363566
BAR D4 D4 D4 ||| D4 ||| 0.0909090908983
BAR D4 D4 D4 ||| <UNK> ||| 9.09090908893e-12
BAR D4 D4 D4 ||| C4 ||| 0.181818181788
C4 D4 D4 ||| D4 ||| 0.285714285631
C4 D4 D4 ||| <UNK> ||| 1.42857142808e-11
C4 D4 D4 ||| F4 ||| 0.142857142822
C4 D4 D4 ||| C4 ||| 0.571428571247
G3 C4 BAR C4 ||| F3 ||| 0.099999999986
G3 C4 BAR C4 ||| R ||| 0.199999999962
G3 C4 BAR C4 ||| B3 ||| 0.399999999914
G3 C4 BAR C4 ||| E4 ||| 0.099999999986
G3 C4 BAR C4 ||| D4 ||| 0.099999999986
G3 C4 BAR C4 ||| <UNK> ||| 9.9999999976e-12
G3 C4 BAR C4 ||| C4 ||| 0.099999999986
BAR E3 F#3 G3 ||| F#3 ||| 0.49999999945
BAR E3 F#3 G3 ||| E3 ||| 0.49999999945
BAR E3 F#3 G3 ||| <UNK> ||| 4.999999994e-11
BAR E4 D4 D4 BAR ||| D4 ||| 0.499999999817
BAR E4 D4 D4 BAR ||| <UNK> ||| 1.666666666e-11
BAR E4 D4 D4 BAR ||| D-4 ||| 0.166666666617
BAR E4 D4 D4 BAR ||| C4 ||| 0.333333333217
B-3 BAR A3 G3 ||| A3 ||| 0.428571428439
B-3 BAR A3 G3 ||| F3 ||| 0.428571428439
B-3 BAR A3 G3 ||| G3 ||| 0.142857142822
B-3 BAR A3 G3 ||| <UNK> ||| 1.42857142808e-11
BAR B-3 BAR C4 ||| D4 ||| 0.49999999945
BAR B-3 BAR C4 ||| G4 ||| 0.49999999945
BAR B-3 BAR C4 ||| <UNK> ||| 4.999999994e-11
C4 BAR C4 G3 ||| A3 ||| 0.857142856863
C4 BAR C4 G3 ||| F3 ||| 0.142857142822
C4 BAR C4 G3 ||| <UNK> ||| 1.42857142808e-11
C4 BAR B3 B3 ||| A3 ||| 0.599999999732
C4 BAR B3 B3 ||| <UNK> ||| 1.99999999904e-11
C4 BAR B3 B3 ||| E3 ||| 0.199999999924
C4 BAR B3 B3 ||| C4 ||| 0.199999999924
C4 C4 D4 BAR ||| E4 ||| 0.764705882251
C4 C4 D4 BAR ||| D4 ||| 0.0588235294093
C4 C4 D4 BAR ||| <UNK> ||| 5.88235294035e-12
C4 C4 D4 BAR ||| G3 ||| 0.117647058813
C4 C4 D4 BAR ||| C4 ||| 0.0588235294093
B3 BAR E4 E4 ||| E4 ||| 0.49999999945
B3 BAR E4 E4 ||| F4 ||| 0.49999999945
B3 BAR E4 E4 ||| <UNK> ||| 4.999999994e-11
D4 G3 G3 BAR ||| <UNK> ||| 1.99999999904e-11
D4 G3 G3 BAR ||| G3 ||| 0.799999999636
D4 G3 G3 BAR ||| C4 ||| 0.199999999924
G3 F3 E-3 ||| <UNK> ||| 2.4999999985e-11
G3 F3 E-3 ||| G3 ||| 0.499999999725
G3 F3 E-3 ||| C4 ||| 0.499999999725
BAR F3 E3 F3 ||| G3 ||| 0.714285714055
BAR F3 E3 F3 ||| D3 ||| 0.285714285631
BAR F3 E3 F3 ||| <UNK> ||| 1.42857142808e-11
D4 D4 BAR D4 ||| F#4 ||| 0.0714285714235
D4 D4 BAR D4 ||| C#4 ||| 0.0714285714235
D4 D4 BAR D4 ||| E4 ||| 0.0714285714235
D4 D4 BAR D4 ||| D4 ||| 0.357142857089
D4 D4 BAR D4 ||| C4 ||| 0.428571428505
D4 D4 BAR D4 ||| <UNK> ||| 7.14285714163e-12
G4 G4 G4 BAR ||| <UNK> ||| 4.3478260865e-12
G4 G4 G4 BAR ||| G4 ||| 0.56521739125
G4 G4 G4 BAR ||| F4 ||| 0.0434782608694
G4 G4 G4 BAR ||| A4 ||| 0.347826086925
G4 G4 G4 BAR ||| C4 ||| 0.0434782608694
BAR B3 C4 BAR D4 ||| <UNK> ||| 4.999999994e-11
BAR B3 C4 BAR D4 ||| G4 ||| 0.49999999945
BAR B3 C4 BAR D4 ||| C4 ||| 0.49999999945
C4 BAR B3 E4 ||| E4 ||| 0.166666666617
C4 BAR B3 E4 ||| D4 ||| 0.833333333017
C4 BAR B3 E4 ||| <UNK> ||| 1.666666666e-11
G3 A3 BAR G3 ||| <UNK> ||| 9.09090908893e-12
G3 A3 BAR G3 ||| A3 ||| 0.0909090908983
G3 A3 BAR G3 ||| F3 ||| 0.272727272677
G3 A3 BAR G3 ||| G3 ||| 0.454545454455
G3 A3 BAR G3 ||| C4 ||| 0.181818181788
A4 G4 F4 ||| <UNK> ||| 1.24999999962e-11
A4 G4 F4 ||| E4 ||| 0.499999999862
A4 G4 F4 ||| D4 ||| 0.124999999975
A4 G4 F4 ||| G4 ||| 0.249999999937
A4 G4 F4 ||| C4 ||| 0.124999999975
E3 BAR E3 E3 ||| F3 ||| 0.199999999924
E3 BAR E3 E3 ||| D3 ||| 0.799999999636
E3 BAR E3 E3 ||| <UNK> ||| 1.99999999904e-11
C4 BAR C4 D4 ||| G3 ||| 0.249999999969
C4 BAR C4 D4 ||| E-4 ||| 0.124999999987
C4 BAR C4 D4 ||| B3 ||| 0.0624999999969
C4 BAR C4 D4 ||| E4 ||| 0.37499999995
C4 BAR C4 D4 ||| D4 ||| 0.187499999978
C4 BAR C4 D4 ||| <UNK> ||| 6.24999999906e-12
G3 F3 BAR E3 ||| F3 ||| 0.0740740740712
G3 F3 BAR E3 ||| END ||| 0.444444444409
G3 F3 BAR E3 ||| A3 ||| 0.0740740740712
G3 F3 BAR E3 ||| R ||| 0.148148148139
G3 F3 BAR E3 ||| C3 ||| 0.0370370370374
G3 F3 BAR E3 ||| G3 ||| 0.0740740740712
G3 F3 BAR E3 ||| D3 ||| 0.111111111105
G3 F3 BAR E3 ||| E3 ||| 0.0370370370374
G3 F3 BAR E3 ||| <UNK> ||| 3.70370370337e-12
BAR E4 D4 ||| <UNK> ||| 2.4999999985e-11
BAR E4 D4 ||| A4 ||| 0.249999999875
BAR E4 D4 ||| C4 ||| 0.749999999575
B-4 BAR A4 D4 ||| D4 ||| 0.249999999875
B-4 BAR A4 D4 ||| G4 ||| 0.749999999575
B-4 BAR A4 D4 ||| <UNK> ||| 2.4999999985e-11
A4 G4 G4 ||| E4 ||| 0.249999999875
A4 G4 G4 ||| G4 ||| 0.249999999875
A4 G4 G4 ||| F4 ||| 0.499999999725
A4 G4 G4 ||| <UNK> ||| 2.4999999985e-11
C4 D4 BAR E4 ||| F#4 ||| 0.111111111106
C4 D4 BAR E4 ||| A3 ||| 0.0277777777787
