3
F3 E3 F3 BAR ||| F3 ||| 0.0952363945967
BAR D3 D#3 E3 BAR ||| <UNK> ||| 3.33280008532e-06
G3 BAR E3 C3 ||| D3 ||| 0.999882514098
G3 BAR E3 C3 ||| <UNK> ||| 2.499700036e-06
BAR R A3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R A3 B3 BAR ||| C4 ||| 0.999530225492
D4 C#4 F#4 ||| D#4 ||| 0.999530225492
D4 C#4 F#4 ||| <UNK> ||| 9.99520230289e-06
E3 F3 BAR F#3 ||| D#3 ||| 0.999530225492
E3 F3 BAR F#3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR F3 F3 BAR ||| F#3 ||| 0.333283341332
E3 BAR F3 F3 BAR ||| E3 ||| 0.666563349864
E3 BAR F3 F3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR C4 R G3 BAR ||| A3 ||| 0.333283341332
BAR C4 R G3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR C4 R G3 BAR ||| C4 ||| 0.666563349864
G3 BAR A3 F3 ||| <UNK> ||| 2.499700036e-06
G3 BAR A3 F3 ||| G3 ||| 0.2499725033
G3 BAR A3 F3 ||| E3 ||| 0.2499725033
G3 BAR A3 F3 ||| C4 ||| 0.499942506899
D4 G4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
D4 G4 BAR B3 ||| C4 ||| 0.999530225492
G2 A2 A2 BAR ||| D3 ||| 0.999765056386
G2 A2 A2 BAR ||| <UNK> ||| 4.99880028793e-06
C4 BAR F#3 D3 ||| G3 ||| 0.999843358396
C4 BAR F#3 D3 ||| <UNK> ||| 3.33280008532e-06
E4 BAR A3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
E4 BAR A3 G3 BAR ||| C4 ||| 0.999530225492
BAR A2 BAR A2 A3 ||| G3 ||| 0.999530225492
BAR A2 BAR A2 A3 ||| <UNK> ||| 9.99520230289e-06
A2 A2 BAR A3 ||| G3 ||| 0.499885027593
A2 A2 BAR A3 ||| E3 ||| 0.499885027593
A2 A2 BAR A3 ||| <UNK> ||| 4.99880028793e-06
R E4 BAR F4 ||| G4 ||| 0.285696123694
R E4 BAR F4 ||| A4 ||| 0.285696123694
R E4 BAR F4 ||| E4 ||| 0.142848776084
R E4 BAR F4 ||| D4 ||| 0.142848776084
R E4 BAR F4 ||| C4 ||| 0.142848776084
R E4 BAR F4 ||| <UNK> ||| 1.4284734761e-06
G4 BAR C5 C4 ||| D4 ||| 0.999530225492
G4 BAR C5 C4 ||| <UNK> ||| 9.99520230289e-06
E4 BAR A3 B3 BAR ||| F#4 ||| 0.999530225492
E4 BAR A3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 A3 B3 ||| C#4 ||| 0.333308335333
BAR A3 A3 B3 ||| <UNK> ||| 1.666533344e-06
BAR A3 A3 B3 ||| C4 ||| 0.666615004133
BAR B3 A3 B3 ||| E4 ||| 0.0624987500375
BAR B3 A3 B3 ||| <UNK> ||| 6.24981250562e-07
BAR B3 A3 B3 ||| G3 ||| 0.437487500375
BAR B3 A3 B3 ||| E3 ||| 0.18749500015
BAR B3 A3 B3 ||| C4 ||| 0.312491250262
F4 G#3 BAR A3 ||| A3 ||| 0.499942506899
F4 G#3 BAR A3 ||| <UNK> ||| 2.499700036e-06
F4 G#3 BAR A3 ||| E3 ||| 0.2499725033
F4 G#3 BAR A3 ||| B3 ||| 0.2499725033
BAR F4 D4 C4 ||| E4 ||| 0.999530225492
BAR F4 D4 C4 ||| <UNK> ||| 9.99520230289e-06
F3 B-3 A3 BAR ||| D4 ||| 0.499885027593
F3 B-3 A3 BAR ||| D3 ||| 0.499885027593
F3 B-3 A3 BAR ||| <UNK> ||| 4.99880028793e-06
C5 BAR F4 G4 ||| A4 ||| 0.999530225492
C5 BAR F4 G4 ||| <UNK> ||| 9.99520230289e-06
BAR G3 C4 R BAR ||| <UNK> ||| 4.99880028793e-06
BAR G3 C4 R BAR ||| B3 ||| 0.999765056386
BAR C4 BAR F4 E4 ||| D4 ||| 0.666640834367
BAR C4 BAR F4 E4 ||| <UNK> ||| 8.33300001333e-07
BAR C4 BAR F4 E4 ||| A3 ||| 0.2499908337
BAR C4 BAR F4 E4 ||| A4 ||| 0.0833308334333
G2 C3 C4 BAR ||| C3 ||| 0.333283341332
G2 C3 C4 BAR ||| <UNK> ||| 3.33280008532e-06
G2 C3 C4 BAR ||| G3 ||| 0.333283341332
G2 C3 C4 BAR ||| C4 ||| 0.333283341332
A3 E3 BAR D#3 ||| D3 ||| 0.999530225492
A3 E3 BAR D#3 ||| <UNK> ||| 9.99520230289e-06
D3 G#3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
D3 G#3 BAR A3 ||| B3 ||| 0.999530225492
BAR C3 R G3 BAR ||| C3 ||| 0.499885027593
BAR C3 R G3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C3 R G3 BAR ||| C4 ||| 0.499885027593
F3 F4 E4 BAR ||| D4 ||| 0.999765056386
F3 F4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
G#3 A3 BAR G3 ||| F3 ||| 0.999765056386
G#3 A3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
G3 C4 BAR C3 ||| D3 ||| 0.999530225492
G3 C4 BAR C3 ||| <UNK> ||| 9.99520230289e-06
D3 G#2 A2 ||| B2 ||| 0.999530225492
D3 G#2 A2 ||| <UNK> ||| 9.99520230289e-06
C4 F4 G4 BAR ||| A4 ||| 0.999530225492
C4 F4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G#3 BAR A3 B3 ||| <UNK> ||| 2.499700036e-06
BAR G#3 BAR A3 B3 ||| C4 ||| 0.999882514098
E3 BAR B2 C3 ||| D3 ||| 0.999530225492
E3 BAR B2 C3 ||| <UNK> ||| 9.99520230289e-06
F3 B-3 BAR A3 ||| A3 ||| 0.999765056386
F3 B-3 BAR A3 ||| <UNK> ||| 4.99880028793e-06
BAR B2 A2 B2 ||| C3 ||| 0.999765056386
BAR B2 A2 B2 ||| <UNK> ||| 4.99880028793e-06
BAR A2 A2 BAR A2 ||| B2 ||| 0.999765056386
BAR A2 A2 BAR A2 ||| <UNK> ||| 4.99880028793e-06
BAR D3 R E3 ||| F3 ||| 0.999530225492
BAR D3 R E3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR F3 A3 ||| G3 ||| 0.999530225492
E3 BAR F3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR C4 A3 D3 ||| D4 ||| 0.999530225492
BAR C4 A3 D3 ||| <UNK> ||| 9.99520230289e-06
BAR B3 C#4 D#4 ||| E4 ||| 0.999530225492
BAR B3 C#4 D#4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 F4 E4 ||| <UNK> ||| 5.26302493411e-07
BAR G4 F4 E4 ||| C4 ||| 0.105261024985
BAR G4 F4 E4 ||| D4 ||| 0.578933269054
BAR G4 F4 E4 ||| G4 ||| 0.210521523667
BAR G4 F4 E4 ||| B3 ||| 0.105261024985
BAR D3 G3 C3 BAR ||| C3 ||| 0.999843358396
BAR D3 G3 C3 BAR ||| <UNK> ||| 3.33280008532e-06
C#4 BAR D4 G#3 BAR ||| A3 ||| 0.999530225492
C#4 BAR D4 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR E3 A3 BAR G3 ||| A3 ||| 0.499885027593
BAR E3 A3 BAR G3 ||| F3 ||| 0.499885027593
BAR E3 A3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
G3 BAR G3 G4 ||| F4 ||| 0.999530225492
G3 BAR G3 G4 ||| <UNK> ||| 9.99520230289e-06
BAR F3 A3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F3 A3 G3 BAR ||| C4 ||| 0.999530225492
A4 D4 E4 ||| F4 ||| 0.999530225492
A4 D4 E4 ||| <UNK> ||| 9.99520230289e-06
A3 D#3 E3 ||| G#3 ||| 0.999530225492
A3 D#3 E3 ||| <UNK> ||| 9.99520230289e-06
E4 BAR D#4 E4 ||| A3 ||| 0.999530225492
E4 BAR D#4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR G3 G#3 A3 ||| G3 ||| 0.124993750375
BAR G3 G#3 A3 ||| B-3 ||| 0.124993750375
BAR G3 G#3 A3 ||| B3 ||| 0.249986250825
BAR G3 G#3 A3 ||| D4 ||| 0.124993750375
BAR G3 G#3 A3 ||| <UNK> ||| 1.2499250045e-06
BAR G3 G#3 A3 ||| D#3 ||| 0.124993750375
BAR G3 G#3 A3 ||| E3 ||| 0.124993750375
BAR G3 G#3 A3 ||| C4 ||| 0.124993750375
G3 C4 B-3 BAR ||| A3 ||| 0.999882514098
G3 C4 B-3 BAR ||| <UNK> ||| 2.499700036e-06
C3 C4 BAR F4 ||| E4 ||| 0.999530225492
C3 C4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
D4 C#4 C#3 BAR ||| D3 ||| 0.999530225492
D4 C#4 C#3 BAR ||| <UNK> ||| 9.99520230289e-06
C3 BAR D3 G2 BAR ||| E3 ||| 0.999530225492
C3 BAR D3 G2 BAR ||| <UNK> ||| 9.99520230289e-06
C#4 D4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
C#4 D4 BAR D4 ||| C4 ||| 0.999530225492
E4 D4 C#4 BAR ||| D4 ||| 0.999921672933
E4 D4 C#4 BAR ||| <UNK> ||| 1.666533344e-06
D3 BAR E3 F#3 ||| G#3 ||| 0.21427908186
D3 BAR E3 F#3 ||| G3 ||| 0.785688062124
D3 BAR E3 F#3 ||| <UNK> ||| 7.14261225329e-07
B-3 C4 BAR C3 ||| END ||| 0.999530225492
B-3 C4 BAR C3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR C3 BAR A2 ||| A3 ||| 0.999530225492
G3 BAR C3 BAR A2 ||| <UNK> ||| 9.99520230289e-06
BAR A4 ||| G4 ||| 0.833268338533
BAR A4 ||| G#4 ||| 0.166655000933
BAR A4 ||| <UNK> ||| 1.666533344e-06
C4 B3 BAR A3 ||| F#3 ||| 0.015748050716
C4 B3 BAR A3 ||| G3 ||| 0.393699378144
C4 B3 BAR A3 ||| G#3 ||| 0.0472439946684
C4 B3 BAR A3 ||| A3 ||| 0.015748050716
C4 B3 BAR A3 ||| F3 ||| 0.0314960226922
C4 B3 BAR A3 ||| A4 ||| 0.0314960226922
C4 B3 BAR A3 ||| B3 ||| 0.283463574311
C4 B3 BAR A3 ||| E4 ||| 0.0314960226922
C4 B3 BAR A3 ||| D4 ||| 0.0314960226922
C4 B3 BAR A3 ||| <UNK> ||| 7.87398598808e-08
C4 B3 BAR A3 ||| D3 ||| 0.015748050716
C4 B3 BAR A3 ||| E3 ||| 0.0866139246088
C4 B3 BAR A3 ||| C4 ||| 0.015748050716
B4 C5 C4 BAR ||| B-3 ||| 0.999530225492
B4 C5 C4 BAR ||| <UNK> ||| 9.99520230289e-06
C3 C3 BAR B2 ||| C3 ||| 0.499885027593
C3 C3 BAR B2 ||| G2 ||| 0.499885027593
C3 C3 BAR B2 ||| <UNK> ||| 4.99880028793e-06
C3 F2 G2 BAR ||| C2 ||| 0.999843358396
C3 F2 G2 BAR ||| <UNK> ||| 3.33280008532e-06
G3 A3 C4 ||| <UNK> ||| 2.499700036e-06
G3 A3 C4 ||| E4 ||| 0.2499725033
G3 A3 C4 ||| F3 ||| 0.2499725033
G3 A3 C4 ||| B3 ||| 0.499942506899
B2 BAR A2 B2 ||| C3 ||| 0.833300834633
B2 BAR A2 B2 ||| C#3 ||| 0.166660833567
B2 BAR A2 B2 ||| <UNK> ||| 8.33300001333e-07
A-3 BAR G3 F3 ||| G3 ||| 0.999530225492
A-3 BAR G3 F3 ||| <UNK> ||| 9.99520230289e-06
A3 D3 D4 ||| E4 ||| 0.999530225492
A3 D3 D4 ||| <UNK> ||| 9.99520230289e-06
BAR D3 E3 A2 BAR ||| C3 ||| 0.199991400413
BAR D3 E3 A2 BAR ||| A3 ||| 0.699967401565
BAR D3 E3 A2 BAR ||| A2 ||| 0.0999962001824
BAR D3 E3 A2 BAR ||| <UNK> ||| 9.99952002304e-07
A2 BAR E3 C#3 ||| D3 ||| 0.999530225492
A2 BAR E3 C#3 ||| <UNK> ||| 9.99520230289e-06
G2 BAR F2 G2 ||| C3 ||| 0.333283341332
G2 BAR F2 G2 ||| C2 ||| 0.666563349864
G2 BAR F2 G2 ||| <UNK> ||| 3.33280008532e-06
G4 BAR D4 D3 ||| G3 ||| 0.999765056386
G4 BAR D4 D3 ||| <UNK> ||| 4.99880028793e-06
BAR B-3 A3 G#3 ||| A3 ||| 0.999530225492
BAR B-3 A3 G#3 ||| <UNK> ||| 9.99520230289e-06
C4 BAR C4 C3 ||| D3 ||| 0.999530225492
C4 BAR C4 C3 ||| <UNK> ||| 9.99520230289e-06
BAR R C4 F3 ||| E3 ||| 0.999765056386
BAR R C4 F3 ||| <UNK> ||| 4.99880028793e-06
BAR G3 BAR G3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR G3 BAR G3 A3 ||| B3 ||| 0.999530225492
D4 G3 G4 ||| F4 ||| 0.999530225492
D4 G3 G4 ||| <UNK> ||| 9.99520230289e-06
BAR G#2 A2 E3 ||| C3 ||| 0.499885027593
BAR G#2 A2 E3 ||| END ||| 0.499885027593
BAR G#2 A2 E3 ||| <UNK> ||| 4.99880028793e-06
BAR F#4 D4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F#4 D4 G4 BAR ||| B3 ||| 0.999530225492
F#3 E3 D3 BAR ||| C3 ||| 0.499942506899
F#3 E3 D3 BAR ||| C#3 ||| 0.499942506899
F#3 E3 D3 BAR ||| <UNK> ||| 2.499700036e-06
BAR E4 D4 BAR C4 ||| E4 ||| 0.333283341332
BAR E4 D4 BAR C4 ||| A3 ||| 0.333283341332
BAR E4 D4 BAR C4 ||| <UNK> ||| 3.33280008532e-06
BAR E4 D4 BAR C4 ||| B3 ||| 0.333283341332
BAR A3 E4 A3 ||| D4 ||| 0.999530225492
BAR A3 E4 A3 ||| <UNK> ||| 9.99520230289e-06
BAR C3 BAR C4 B3 ||| B-3 ||| 0.0769210059936
BAR C3 BAR C4 B3 ||| A3 ||| 0.769203137115
BAR C3 BAR C4 B3 ||| <UNK> ||| 7.69202367913e-07
BAR C3 BAR C4 B3 ||| C4 ||| 0.153841242785
BAR A3 G#3 E3 BAR ||| A3 ||| 0.999530225492
BAR A3 G#3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
D3 F3 G3 ||| A3 ||| 0.999530225492
D3 F3 G3 ||| <UNK> ||| 9.99520230289e-06
BAR A2 B2 C#3 ||| A2 ||| 0.333283341332
BAR A2 B2 C#3 ||| D#3 ||| 0.666563349864
BAR A2 B2 C#3 ||| <UNK> ||| 3.33280008532e-06
BAR C3 G3 A3 ||| B-3 ||| 0.499885027593
BAR C3 G3 A3 ||| <UNK> ||| 4.99880028793e-06
BAR C3 G3 A3 ||| B3 ||| 0.499885027593
C3 F3 BAR D3 ||| E3 ||| 0.666563349864
C3 F3 BAR D3 ||| B2 ||| 0.333283341332
C3 F3 BAR D3 ||| <UNK> ||| 3.33280008532e-06
BAR G3 BAR A3 G3 BAR ||| C3 ||| 0.499942506899
BAR G3 BAR A3 G3 BAR ||| <UNK> ||| 2.499700036e-06
BAR G3 BAR A3 G3 BAR ||| C4 ||| 0.499942506899
BAR R BAR R BAR R BAR ||| F3 ||| 0.0192307840235
BAR R BAR R BAR R BAR ||| F4 ||| 0.0192307840235
BAR R BAR R BAR R BAR ||| A3 ||| 0.0384613757411
BAR R BAR R BAR R BAR ||| R ||| 0.865376819599
BAR R BAR R BAR R BAR ||| G3 ||| 0.0192307840235
BAR R BAR R BAR R BAR ||| <UNK> ||| 1.92305917176e-07
BAR R BAR R BAR R BAR ||| C4 ||| 0.0384613757411
BAR F3 F4 E4 BAR ||| D4 ||| 0.999765056386
BAR F3 F4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
E2 C2 F2 ||| A2 ||| 0.999530225492
E2 C2 F2 ||| <UNK> ||| 9.99520230289e-06
BAR D#3 B2 C#3 ||| D#3 ||| 0.999530225492
BAR D#3 B2 C#3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR C3 A3 ||| E3 ||| 0.999530225492
E3 BAR C3 A3 ||| <UNK> ||| 9.99520230289e-06
C4 B-3 C4 BAR ||| F3 ||| 0.999882514098
C4 B-3 C4 BAR ||| <UNK> ||| 2.499700036e-06
A3 BAR G3 C4 ||| D4 ||| 0.333283341332
A3 BAR G3 C4 ||| END ||| 0.333283341332
A3 BAR G3 C4 ||| E3 ||| 0.333283341332
A3 BAR G3 C4 ||| <UNK> ||| 3.33280008532e-06
BAR A2 D3 BAR G2 BAR ||| C3 ||| 0.499885027593
BAR A2 D3 BAR G2 BAR ||| G3 ||| 0.499885027593
BAR A2 D3 BAR G2 BAR ||| <UNK> ||| 4.99880028793e-06
D3 E3 F3 BAR ||| F3 ||| 0.0425529696718
D3 E3 F3 BAR ||| G3 ||| 0.51063329566
D3 E3 F3 BAR ||| C#3 ||| 0.0425529696718
D3 E3 F3 BAR ||| G#2 ||| 0.0212765912178
D3 E3 F3 BAR ||| B2 ||| 0.106382105034
D3 E3 F3 BAR ||| C3 ||| 0.0212765912178
D3 E3 F3 BAR ||| <UNK> ||| 2.1276378454e-07
D3 E3 F3 BAR ||| D3 ||| 0.0425529696718
D3 E3 F3 BAR ||| E3 ||| 0.19148761885
D3 E3 F3 BAR ||| C4 ||| 0.0212765912178
B2 BAR C3 C3 ||| D3 ||| 0.999530225492
B2 BAR C3 C3 ||| <UNK> ||| 9.99520230289e-06
E3 D3 A3 BAR ||| B-3 ||| 0.999530225492
E3 D3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
A3 F3 D3 ||| G3 ||| 0.357131326926
A3 F3 D3 ||| E3 ||| 0.428557449459
A3 F3 D3 ||| B2 ||| 0.21427908186
A3 F3 D3 ||| <UNK> ||| 7.14261225329e-07
D4 BAR R G3 ||| <UNK> ||| 9.99520230289e-06
D4 BAR R G3 ||| C4 ||| 0.999530225492
F#4 BAR E4 C4 ||| D4 ||| 0.999530225492
F#4 BAR E4 C4 ||| <UNK> ||| 9.99520230289e-06
B-3 BAR A3 G3 ||| A3 ||| 0.249986250825
B-3 BAR A3 G3 ||| F#3 ||| 0.124993750375
B-3 BAR A3 G3 ||| F3 ||| 0.624963752175
B-3 BAR A3 G3 ||| <UNK> ||| 1.2499250045e-06
A2 G#2 BAR A2 ||| C3 ||| 0.333308335333
A2 G#2 BAR A2 ||| A3 ||| 0.166655000933
A2 G#2 BAR A2 ||| B2 ||| 0.499961669733
A2 G#2 BAR A2 ||| <UNK> ||| 1.666533344e-06
C4 A3 BAR G#3 ||| A3 ||| 0.333283341332
C4 A3 BAR G#3 ||| F#3 ||| 0.333283341332
C4 A3 BAR G#3 ||| E3 ||| 0.333283341332
C4 A3 BAR G#3 ||| <UNK> ||| 3.33280008532e-06
BAR A2 D3 E3 ||| <UNK> ||| 2.499700036e-06
BAR A2 D3 E3 ||| F#3 ||| 0.2499725033
BAR A2 D3 E3 ||| E2 ||| 0.749912510499
A4 A4 BAR D4 ||| <UNK> ||| 2.499700036e-06
A4 A4 BAR D4 ||| C4 ||| 0.999882514098
A3 BAR D4 A3 ||| D3 ||| 0.999530225492
A3 BAR D4 A3 ||| <UNK> ||| 9.99520230289e-06
G3 F#3 F3 BAR ||| E3 ||| 0.999765056386
G3 F#3 F3 BAR ||| <UNK> ||| 4.99880028793e-06
A4 E4 G4 BAR ||| F4 ||| 0.999765056386
A4 E4 G4 BAR ||| <UNK> ||| 4.99880028793e-06
G2 G3 F3 BAR ||| E3 ||| 0.999921672933
G2 G3 F3 BAR ||| <UNK> ||| 1.666533344e-06
G3 BAR C4 B-3 ||| A3 ||| 0.999530225492
G3 BAR C4 B-3 ||| <UNK> ||| 9.99520230289e-06
BAR D4 C4 D4 BAR ||| E4 ||| 0.499885027593
BAR D4 C4 D4 BAR ||| D4 ||| 0.499885027593
BAR D4 C4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
B2 BAR E3 BAR E3 ||| F3 ||| 0.999530225492
B2 BAR E3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
A4 G4 BAR A4 ||| B4 ||| 0.999882514098
A4 G4 BAR A4 ||| <UNK> ||| 2.499700036e-06
C4 BAR C4 C4 BAR ||| F4 ||| 0.999765056386
C4 BAR C4 C4 BAR ||| <UNK> ||| 4.99880028793e-06
G#3 A3 BAR D3 ||| D#3 ||| 0.0769210059936
G#3 A3 BAR D3 ||| E3 ||| 0.923043610697
G#3 A3 BAR D3 ||| <UNK> ||| 7.69202367913e-07
BAR E3 F#3 G3 BAR ||| C3 ||| 0.999843358396
BAR E3 F#3 G3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR B3 B2 E3 ||| G#3 ||| 0.142848776084
BAR B3 B2 E3 ||| A3 ||| 0.428543471305
BAR B3 B2 E3 ||| E4 ||| 0.142848776084
BAR B3 B2 E3 ||| C4 ||| 0.142848776084
BAR B3 B2 E3 ||| E3 ||| 0.142848776084
BAR B3 B2 E3 ||| <UNK> ||| 1.4284734761e-06
BAR A3 E4 B3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 E4 B3 ||| C4 ||| 0.999530225492
E4 C4 D4 BAR ||| <UNK> ||| 3.33280008532e-06
E4 C4 D4 BAR ||| G3 ||| 0.666563349864
E4 C4 D4 BAR ||| B3 ||| 0.333283341332
BAR A3 R F3 ||| E3 ||| 0.999530225492
BAR A3 R F3 ||| <UNK> ||| 9.99520230289e-06
G3 C3 G#3 BAR ||| A3 ||| 0.999843358396
G3 C3 G#3 BAR ||| <UNK> ||| 3.33280008532e-06
B-2 BAR B-2 G2 ||| D3 ||| 0.999530225492
B-2 BAR B-2 G2 ||| <UNK> ||| 9.99520230289e-06
BAR C3 R F3 BAR ||| F#3 ||| 0.999530225492
BAR C3 R F3 BAR ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 E3 BAR ||| A3 ||| 0.999843358396
F3 BAR E3 E3 BAR ||| <UNK> ||| 3.33280008532e-06
C3 D3 G3 ||| A3 ||| 0.2499725033
C3 D3 G3 ||| <UNK> ||| 2.499700036e-06
C3 D3 G3 ||| G3 ||| 0.2499725033
C3 D3 G3 ||| E3 ||| 0.2499725033
C3 D3 G3 ||| C4 ||| 0.2499725033
BAR D3 G3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
BAR D3 G3 BAR C4 ||| B3 ||| 0.999530225492
D4 A4 G4 ||| F4 ||| 0.999843358396
D4 A4 G4 ||| <UNK> ||| 3.33280008532e-06
BAR F3 G3 G#3 ||| A3 ||| 0.499885027593
BAR F3 G3 G#3 ||| E3 ||| 0.499885027593
BAR F3 G3 G#3 ||| <UNK> ||| 4.99880028793e-06
B2 A2 D3 ||| C3 ||| 0.999530225492
B2 A2 D3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR D#3 D3 ||| C3 ||| 0.999530225492
E3 BAR D#3 D3 ||| <UNK> ||| 9.99520230289e-06
G3 B3 C4 BAR ||| G#3 ||| 0.999530225492
G3 B3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 G2 C3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G3 G2 C3 BAR ||| B2 ||| 0.499885027593
BAR G3 G2 C3 BAR ||| C4 ||| 0.499885027593
G3 G4 BAR A4 ||| B4 ||| 0.999530225492
G3 G4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
E3 BAR D3 B2 ||| C3 ||| 0.285696123694
E3 BAR D3 B2 ||| E3 ||| 0.714238166526
E3 BAR D3 B2 ||| <UNK> ||| 1.4284734761e-06
C4 BAR G3 C3 BAR ||| C3 ||| 0.499885027593
C4 BAR G3 C3 BAR ||| <UNK> ||| 4.99880028793e-06
C4 BAR G3 C3 BAR ||| C4 ||| 0.499885027593
G3 C4 D4 ||| E4 ||| 0.874948753075
G3 C4 D4 ||| G3 ||| 0.124993750375
G3 C4 D4 ||| <UNK> ||| 1.2499250045e-06
E2 BAR A2 D3 ||| E3 ||| 0.999530225492
E2 BAR A2 D3 ||| <UNK> ||| 9.99520230289e-06
A3 C3 D3 ||| E3 ||| 0.749912510499
A3 C3 D3 ||| B2 ||| 0.2499725033
A3 C3 D3 ||| <UNK> ||| 2.499700036e-06
B3 C4 BAR C#4 ||| D4 ||| 0.999530225492
B3 C4 BAR C#4 ||| <UNK> ||| 9.99520230289e-06
G#4 A4 F#4 BAR ||| G4 ||| 0.999765056386
G#4 A4 F#4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C4 C4 B3 BAR ||| A3 ||| 0.2499725033
BAR C4 C4 B3 BAR ||| <UNK> ||| 2.499700036e-06
BAR C4 C4 B3 BAR ||| C4 ||| 0.749912510499
BAR C4 R C4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C4 R C4 BAR ||| B3 ||| 0.999765056386
BAR G3 D3 F3 BAR ||| E3 ||| 0.999843358396
BAR G3 D3 F3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR C5 BAR A4 E4 ||| F4 ||| 0.999530225492
BAR C5 BAR A4 E4 ||| <UNK> ||| 9.99520230289e-06
E3 F3 C3 BAR ||| G3 ||| 0.333283341332
E3 F3 C3 BAR ||| D3 ||| 0.666563349864
E3 F3 C3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR A3 E3 B2 ||| C3 ||| 0.999530225492
BAR A3 E3 B2 ||| <UNK> ||| 9.99520230289e-06
C4 D4 G3 ||| F3 ||| 0.0526307756436
C4 D4 G3 ||| G3 ||| 0.157891274326
C4 D4 G3 ||| A3 ||| 0.0526307756436
C4 D4 G3 ||| G#3 ||| 0.105261024985
C4 D4 G3 ||| R ||| 0.105261024985
C4 D4 G3 ||| A4 ||| 0.0526307756436
C4 D4 G3 ||| D4 ||| 0.0526307756436
C4 D4 G3 ||| <UNK> ||| 5.26302493411e-07
C4 D4 G3 ||| E3 ||| 0.0526307756436
C4 D4 G3 ||| C4 ||| 0.36841227169
BAR F3 D3 BAR C3 ||| E3 ||| 0.999530225492
BAR F3 D3 BAR C3 ||| <UNK> ||| 9.99520230289e-06
E4 F4 G#3 BAR ||| A3 ||| 0.999530225492
E4 F4 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
C4 B-3 A3 BAR ||| G3 ||| 0.79992520718
C4 B-3 A3 BAR ||| E3 ||| 0.199982801651
C4 B-3 A3 BAR ||| <UNK> ||| 1.99980801843e-06
F4 BAR D4 G3 BAR ||| <UNK> ||| 9.99520230289e-06
F4 BAR D4 G3 BAR ||| C4 ||| 0.999530225492
BAR A3 E3 D3 BAR ||| C3 ||| 0.999530225492
BAR A3 E3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
R C3 BAR E3 ||| C3 ||| 0.999530225492
R C3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
BAR B-3 A3 D4 ||| <UNK> ||| 9.99520230289e-06
BAR B-3 A3 D4 ||| C4 ||| 0.999530225492
A2 G3 BAR G3 ||| A3 ||| 0.999530225492
A2 G3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
BAR F3 G3 C4 BAR ||| A3 ||| 0.333283341332
BAR F3 G3 C4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR F3 G3 C4 BAR ||| A4 ||| 0.333283341332
BAR F3 G3 C4 BAR ||| C4 ||| 0.333283341332
F#3 D3 G3 ||| F#3 ||| 0.117644325337
F#3 D3 G3 ||| G3 ||| 0.235288062455
F#3 D3 G3 ||| G2 ||| 0.176466193896
F#3 D3 G3 ||| G#3 ||| 0.117644325337
F#3 D3 G3 ||| F3 ||| 0.0588224567777
