3
A4 BAR G4 E4 BAR ||| F4 ||| 0.499885027593
E4 BAR A4 F4 ||| E4 ||| 0.499885027593
E4 BAR A4 F4 ||| D4 ||| 0.499885027593
E4 BAR A4 F4 ||| <UNK> ||| 4.99880028793e-06
E4 F#4 BAR F#4 ||| E4 ||| 0.999765056386
E4 F#4 BAR F#4 ||| <UNK> ||| 4.99880028793e-06
BAR B3 E4 D4 ||| <UNK> ||| 7.69202367913e-07
BAR B3 E4 D4 ||| C#4 ||| 0.230761479576
BAR B3 E4 D4 ||| C4 ||| 0.615362663532
BAR B3 E4 D4 ||| E4 ||| 0.153841242785
B4 BAR E5 D5 ||| C5 ||| 0.999530225492
B4 BAR E5 D5 ||| <UNK> ||| 9.99520230289e-06
C4 C4 BAR C4 ||| F4 ||| 0.0377356959786
C4 C4 BAR C4 ||| B-3 ||| 0.0754712032797
C4 C4 BAR C4 ||| R ||| 0.0188679423281
C4 C4 BAR C4 ||| A4 ||| 0.0188679423281
C4 C4 BAR C4 ||| B3 ||| 0.660371566446
C4 C4 BAR C4 ||| D4 ||| 0.0943389569302
C4 C4 BAR C4 ||| <UNK> ||| 1.88677536505e-07
C4 C4 BAR C4 ||| C4 ||| 0.0943389569302
E5 D5 C5 ||| G4 ||| 0.0952363945967
E5 D5 C5 ||| B4 ||| 0.619033945891
E5 D5 C5 ||| A4 ||| 0.0476184353881
E5 D5 C5 ||| D5 ||| 0.0476184353881
E5 D5 C5 ||| C5 ||| 0.190472313014
E5 D5 C5 ||| <UNK> ||| 4.76179592086e-07
BAR G3 C4 B3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G3 C4 B3 BAR ||| C4 ||| 0.999765056386
E4 BAR C5 F4 ||| G4 ||| 0.999530225492
E4 BAR C5 F4 ||| <UNK> ||| 9.99520230289e-06
D4 B3 C4 ||| G3 ||| 0.0555546296543
D4 B3 C4 ||| A3 ||| 0.111108703768
D4 B3 C4 ||| R ||| 0.0555546296543
D4 B3 C4 ||| A4 ||| 0.0555546296543
D4 B3 C4 ||| B3 ||| 0.111108703768
D4 B3 C4 ||| E4 ||| 0.166662777881
D4 B3 C4 ||| D4 ||| 0.333325000222
D4 B3 C4 ||| <UNK> ||| 5.55540741136e-07
D4 B3 C4 ||| C4 ||| 0.111108703768
G4 E4 BAR D4 ||| <UNK> ||| 3.33280008532e-06
G4 E4 BAR D4 ||| C4 ||| 0.999843358396
B-4 A4 BAR G#4 ||| G4 ||| 0.499885027593
B-4 A4 BAR G#4 ||| G#4 ||| 0.499885027593
B-4 A4 BAR G#4 ||| <UNK> ||| 4.99880028793e-06
C4 F4 E4 BAR ||| E4 ||| 0.399963603494
C4 F4 E4 BAR ||| D#4 ||| 0.199982801651
C4 F4 E4 BAR ||| D4 ||| 0.399963603494
C4 F4 E4 BAR ||| <UNK> ||| 1.99980801843e-06
A3 B3 C#4 ||| D4 ||| 0.499885027593
A3 B3 C#4 ||| END ||| 0.499885027593
A3 B3 C#4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 G4 A4 BAR ||| B4 ||| 0.499885027593
BAR E4 G4 A4 BAR ||| G4 ||| 0.499885027593
BAR E4 G4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 F4 G4 ||| G4 ||| 0.111106296553
BAR G4 F4 G4 ||| F4 ||| 0.222211482054
BAR G4 F4 G4 ||| A4 ||| 0.222211482054
BAR G4 F4 G4 ||| B-4 ||| 0.111106296553
BAR G4 F4 G4 ||| E4 ||| 0.111106296553
BAR G4 F4 G4 ||| C5 ||| 0.222211482054
BAR G4 F4 G4 ||| <UNK> ||| 1.11105185501e-06
BAR B3 G#3 R ||| E4 ||| 0.999530225492
BAR B3 G#3 R ||| <UNK> ||| 9.99520230289e-06
BAR E5 D5 C5 ||| G4 ||| 0.0909060331913
BAR E5 D5 C5 ||| B4 ||| 0.363621405611
BAR E5 D5 C5 ||| R ||| 0.0909060331913
BAR E5 D5 C5 ||| D5 ||| 0.181811157331
BAR E5 D5 C5 ||| C5 ||| 0.272716281471
BAR E5 D5 C5 ||| <UNK> ||| 9.090512414e-07
BAR A3 D4 C4 ||| D4 ||| 0.124993750375
BAR A3 D4 C4 ||| <UNK> ||| 1.2499250045e-06
BAR A3 D4 C4 ||| B3 ||| 0.874948753075
F#4 BAR G4 C4 ||| <UNK> ||| 9.99520230289e-06
F#4 BAR G4 C4 ||| B3 ||| 0.999530225492
E4 BAR G4 G4 BAR ||| A4 ||| 0.999530225492
E4 BAR G4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 G3 G3 BAR ||| A3 ||| 0.999530225492
B3 G3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
D4 G4 BAR E4 ||| END ||| 0.499961669733
D4 G4 BAR E4 ||| <UNK> ||| 1.666533344e-06
D4 G4 BAR E4 ||| F4 ||| 0.166655000933
D4 G4 BAR E4 ||| A4 ||| 0.166655000933
D4 G4 BAR E4 ||| C4 ||| 0.166655000933
F4 E4 D4 BAR ||| G4 ||| 0.0329669689654
F4 E4 D4 BAR ||| C#4 ||| 0.153845452244
F4 E4 D4 BAR ||| A4 ||| 0.0109890629148
F4 E4 D4 BAR ||| E4 ||| 0.153845452244
F4 E4 D4 BAR ||| D4 ||| 0.131867546193
F4 E4 D4 BAR ||| <UNK> ||| 1.09889530253e-07
F4 E4 D4 BAR ||| C4 ||| 0.516480902079
G#3 A3 F3 ||| D3 ||| 0.999530225492
G#3 A3 F3 ||| <UNK> ||| 9.99520230289e-06
F#4 G4 C#4 ||| D4 ||| 0.999530225492
F#4 G4 C#4 ||| <UNK> ||| 9.99520230289e-06
BAR G#4 BAR A4 G#4 ||| A4 ||| 0.999765056386
BAR G#4 BAR A4 G#4 ||| <UNK> ||| 4.99880028793e-06
BAR B3 C4 F4 BAR ||| E4 ||| 0.999765056386
BAR B3 C4 F4 BAR ||| <UNK> ||| 4.99880028793e-06
F#4 B4 BAR A4 ||| B4 ||| 0.999765056386
F#4 B4 BAR A4 ||| <UNK> ||| 4.99880028793e-06
BAR G3 F#3 D3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 F#3 D3 BAR ||| B3 ||| 0.999530225492
BAR C4 F4 BAR D4 ||| G4 ||| 0.999530225492
BAR C4 F4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
G4 G4 BAR R ||| G4 ||| 0.666563349864
G4 G4 BAR R ||| C5 ||| 0.333283341332
G4 G4 BAR R ||| <UNK> ||| 3.33280008532e-06
C4 A3 D4 BAR ||| <UNK> ||| 9.99520230289e-06
C4 A3 D4 BAR ||| C4 ||| 0.999530225492
F3 F4 F4 BAR ||| R ||| 0.999530225492
F3 F4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 E4 B4 BAR ||| G4 ||| 0.999765056386
D#4 E4 B4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A3 G#3 BAR E3 ||| END ||| 0.999530225492
BAR A3 G#3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
C4 G4 C5 BAR ||| C5 ||| 0.999530225492
C4 G4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
G4 C#4 BAR C4 ||| D4 ||| 0.999530225492
G4 C#4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 A4 BAR A4 ||| E4 ||| 0.999530225492
BAR D4 A4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
F4 BAR D4 B4 BAR ||| B4 ||| 0.999530225492
F4 BAR D4 B4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 E3 F3 BAR ||| E3 ||| 0.999530225492
BAR G3 E3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR B3 A3 C4 ||| D4 ||| 0.999530225492
BAR B3 A3 C4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 B-3 A3 ||| A3 ||| 0.21427908186
BAR C4 B-3 A3 ||| <UNK> ||| 7.14261225329e-07
BAR C4 B-3 A3 ||| G3 ||| 0.285705204393
BAR C4 B-3 A3 ||| D4 ||| 0.21427908186
BAR C4 B-3 A3 ||| B3 ||| 0.285705204393
BAR A3 G3 G3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A3 G3 G3 BAR ||| F#3 ||| 0.499885027593
BAR A3 G3 G3 BAR ||| C4 ||| 0.499885027593
BAR F4 D4 B3 ||| E4 ||| 0.888865741358
BAR F4 D4 B3 ||| <UNK> ||| 5.55540741136e-07
BAR F4 D4 B3 ||| C4 ||| 0.111108703768
E4 BAR A3 B3 ||| C#4 ||| 0.333283341332
E4 BAR A3 B3 ||| <UNK> ||| 3.33280008532e-06
E4 BAR A3 B3 ||| C4 ||| 0.666563349864
BAR E3 A3 A3 ||| G#3 ||| 0.999765056386
BAR E3 A3 A3 ||| <UNK> ||| 4.99880028793e-06
BAR C#4 D4 E4 ||| C#4 ||| 0.999765056386
BAR C#4 D4 E4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR G4 F#4 ||| G4 ||| 0.999530225492
E4 BAR G4 F#4 ||| <UNK> ||| 9.99520230289e-06
F#4 E4 BAR D#4 ||| E4 ||| 0.999530225492
F#4 E4 BAR D#4 ||| <UNK> ||| 9.99520230289e-06
D4 E4 A4 BAR ||| E4 ||| 0.499942506899
D4 E4 A4 BAR ||| G4 ||| 0.499942506899
D4 E4 A4 BAR ||| <UNK> ||| 2.499700036e-06
B3 BAR G3 E4 BAR ||| E4 ||| 0.333283341332
B3 BAR G3 E4 BAR ||| D4 ||| 0.666563349864
B3 BAR G3 E4 BAR ||| <UNK> ||| 3.33280008532e-06
C4 D4 G3 BAR ||| <UNK> ||| 1.2499250045e-06
C4 D4 G3 BAR ||| A3 ||| 0.499971251725
C4 D4 G3 BAR ||| G4 ||| 0.124993750375
C4 D4 G3 BAR ||| C4 ||| 0.374978751275
D3 E3 BAR F3 ||| G3 ||| 0.999765056386
D3 E3 BAR F3 ||| <UNK> ||| 4.99880028793e-06
G3 BAR F#3 F#3 ||| G3 ||| 0.999530225492
G3 BAR F#3 F#3 ||| <UNK> ||| 9.99520230289e-06
E4 BAR B3 C#4 ||| D4 ||| 0.999530225492
E4 BAR B3 C#4 ||| <UNK> ||| 9.99520230289e-06
E5 BAR F5 E5 ||| E5 ||| 0.333283341332
E5 BAR F5 E5 ||| D5 ||| 0.666563349864
E5 BAR F5 E5 ||| <UNK> ||| 3.33280008532e-06
G4 BAR F4 R BAR ||| G4 ||| 0.999530225492
G4 BAR F4 R BAR ||| <UNK> ||| 9.99520230289e-06
D4 B3 BAR A3 ||| <UNK> ||| 2.499700036e-06
D4 B3 BAR A3 ||| E4 ||| 0.2499725033
D4 B3 BAR A3 ||| B3 ||| 0.499942506899
D4 B3 BAR A3 ||| C4 ||| 0.2499725033
B-3 A3 BAR A3 ||| G#3 ||| 0.199982801651
B-3 A3 BAR A3 ||| R ||| 0.199982801651
B-3 A3 BAR A3 ||| A3 ||| 0.399963603494
B-3 A3 BAR A3 ||| F3 ||| 0.199982801651
B-3 A3 BAR A3 ||| <UNK> ||| 1.99980801843e-06
F3 E3 E3 ||| F3 ||| 0.999765056386
F3 E3 E3 ||| <UNK> ||| 4.99880028793e-06
F4 F#4 G4 ||| A4 ||| 0.999530225492
F4 F#4 G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR E4 A4 BAR ||| G4 ||| 0.999765056386
D4 BAR E4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G4 F4 B3 ||| C#4 ||| 0.999530225492
BAR G4 F4 B3 ||| <UNK> ||| 9.99520230289e-06
B-3 C4 BAR D4 ||| D4 ||| 0.2499725033
B-3 C4 BAR D4 ||| <UNK> ||| 2.499700036e-06
B-3 C4 BAR D4 ||| F4 ||| 0.2499725033
B-3 C4 BAR D4 ||| C4 ||| 0.499942506899
B-4 A4 G#4 ||| A4 ||| 0.999530225492
B-4 A4 G#4 ||| <UNK> ||| 9.99520230289e-06
E5 C5 BAR G#4 ||| A4 ||| 0.999530225492
E5 C5 BAR G#4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 BAR B4 A4 ||| G4 ||| 0.999530225492
BAR A4 BAR B4 A4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR D4 F#4 ||| E4 ||| 0.999530225492
D4 BAR D4 F#4 ||| <UNK> ||| 9.99520230289e-06
B3 B-3 BAR A3 ||| A3 ||| 0.999530225492
B3 B-3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
A3 G3 G4 BAR ||| A4 ||| 0.999765056386
A3 G3 G4 BAR ||| <UNK> ||| 4.99880028793e-06
A4 D4 BAR E4 ||| E4 ||| 0.2499725033
A4 D4 BAR E4 ||| R ||| 0.2499725033
A4 D4 BAR E4 ||| F4 ||| 0.499942506899
A4 D4 BAR E4 ||| <UNK> ||| 2.499700036e-06
G#4 B3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
G#4 B3 BAR C4 ||| B3 ||| 0.999530225492
E4 BAR B3 C4 BAR ||| D4 ||| 0.999530225492
E4 BAR B3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 B-3 C4 BAR ||| D4 ||| 0.999530225492
A3 B-3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
B4 B4 BAR C5 ||| B4 ||| 0.166660833567
B4 B4 BAR C5 ||| <UNK> ||| 8.33300001333e-07
B4 B4 BAR C5 ||| G4 ||| 0.166660833567
B4 B4 BAR C5 ||| C5 ||| 0.166660833567
B4 B4 BAR C5 ||| D5 ||| 0.4999808341
C4 BAR C4 C4 ||| G4 ||| 0.0999981000456
C4 BAR C4 C4 ||| G3 ||| 0.0499993000168
C4 BAR C4 C4 ||| B-3 ||| 0.0999981000456
C4 BAR C4 C4 ||| B3 ||| 0.149996900074
C4 BAR C4 C4 ||| D4 ||| 0.149996900074
C4 BAR C4 C4 ||| <UNK> ||| 4.99988000288e-07
C4 BAR C4 C4 ||| C4 ||| 0.449989700247
D4 G4 BAR G4 ||| G4 ||| 0.312495625066
D4 G4 BAR G4 ||| F#4 ||| 0.124998437523
D4 G4 BAR G4 ||| F4 ||| 0.124998437523
D4 G4 BAR G4 ||| R ||| 0.0312498437523
D4 G4 BAR G4 ||| A4 ||| 0.0624993750094
D4 G4 BAR G4 ||| E4 ||| 0.15624796878
D4 G4 BAR G4 ||| END ||| 0.0937489062664
D4 G4 BAR G4 ||| D4 ||| 0.0937489062664
D4 G4 BAR G4 ||| <UNK> ||| 3.1249531257e-07
C4 BAR C4 R ||| D4 ||| 0.999530225492
C4 BAR C4 R ||| <UNK> ||| 9.99520230289e-06
BAR G#4 A4 G#4 BAR ||| E4 ||| 0.999843358396
BAR G#4 A4 G#4 BAR ||| <UNK> ||| 3.33280008532e-06
B3 C#4 D#4 ||| E4 ||| 0.999530225492
B3 C#4 D#4 ||| <UNK> ||| 9.99520230289e-06
D4 D4 BAR E4 BAR ||| E4 ||| 0.999530225492
D4 D4 BAR E4 BAR ||| <UNK> ||| 9.99520230289e-06
A3 D4 G3 ||| <UNK> ||| 3.33280008532e-06
A3 D4 G3 ||| A3 ||| 0.333283341332
A3 D4 G3 ||| F3 ||| 0.333283341332
A3 D4 G3 ||| C4 ||| 0.333283341332
A3 BAR G#3 BAR R ||| G3 ||| 0.999530225492
A3 BAR G#3 BAR R ||| <UNK> ||| 9.99520230289e-06
BAR D5 R G#4 BAR ||| A4 ||| 0.999530225492
BAR D5 R G#4 BAR ||| <UNK> ||| 9.99520230289e-06
R G3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
R G3 BAR G3 ||| C4 ||| 0.999530225492
E4 F4 E4 ||| E4 ||| 0.166665833338
E4 F4 E4 ||| F4 ||| 0.0476188945587
E4 F4 E4 ||| C#4 ||| 0.0119048129249
E4 F4 E4 ||| END ||| 0.107142363948
E4 F4 E4 ||| B3 ||| 0.0357142006808
E4 F4 E4 ||| F#4 ||| 0.0119048129249
E4 F4 E4 ||| D4 ||| 0.607139506822
E4 F4 E4 ||| <UNK> ||| 1.19046938779e-07
E4 F4 E4 ||| C4 ||| 0.0119048129249
BAR E4 R A4 BAR ||| G4 ||| 0.999765056386
BAR E4 R A4 BAR ||| <UNK> ||| 4.99880028793e-06
A4 E4 BAR F4 ||| F4 ||| 0.199982801651
A4 E4 BAR F4 ||| G4 ||| 0.399963603494
A4 E4 BAR F4 ||| F#4 ||| 0.399963603494
A4 E4 BAR F4 ||| <UNK> ||| 1.99980801843e-06
C5 BAR D5 D4 ||| E4 ||| 0.999765056386
C5 BAR D5 D4 ||| <UNK> ||| 4.99880028793e-06
A3 G#3 E4 ||| E4 ||| 0.999765056386
A3 G#3 E4 ||| <UNK> ||| 4.99880028793e-06
BAR F4 G4 BAR G4 ||| F4 ||| 0.499885027593
BAR F4 G4 BAR G4 ||| A4 ||| 0.499885027593
BAR F4 G4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
BAR D4 E4 BAR F4 ||| G4 ||| 0.999765056386
BAR D4 E4 BAR F4 ||| <UNK> ||| 4.99880028793e-06
G4 BAR R G4 ||| F4 ||| 0.999765056386
G4 BAR R G4 ||| <UNK> ||| 4.99880028793e-06
A3 G3 BAR G3 ||| A3 ||| 0.142848776084
A3 G3 BAR G3 ||| F#3 ||| 0.714238166526
A3 G3 BAR G3 ||| E3 ||| 0.142848776084
A3 G3 BAR G3 ||| <UNK> ||| 1.4284734761e-06
BAR G#3 BAR E4 E4 BAR ||| D4 ||| 0.999530225492
BAR G#3 BAR E4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 A4 BAR F4 BAR ||| A4 ||| 0.999530225492
E4 A4 BAR F4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G4 F#4 E4 ||| D4 ||| 0.0666652000469
BAR G4 F#4 E4 ||| <UNK> ||| 6.66645334016e-07
BAR G4 F#4 E4 ||| F#4 ||| 0.466652400457
BAR G4 F#4 E4 ||| D#4 ||| 0.19999426685
BAR G4 F#4 E4 ||| A4 ||| 0.266658800252
C5 A4 BAR B-4 ||| A4 ||| 0.999530225492
C5 A4 BAR B-4 ||| <UNK> ||| 9.99520230289e-06
G3 G3 F#3 ||| D4 ||| 0.999921672933
G3 G3 F#3 ||| <UNK> ||| 1.666533344e-06
BAR E3 F#3 G3 ||| A3 ||| 0.999530225492
BAR E3 F#3 G3 ||| <UNK> ||| 9.99520230289e-06
G4 A4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 A4 C4 BAR ||| B3 ||| 0.999530225492
B3 BAR B3 C4 ||| <UNK> ||| 2.499700036e-06
B3 BAR B3 C4 ||| D4 ||| 0.2499725033
B3 BAR B3 C4 ||| B3 ||| 0.2499725033
B3 BAR B3 C4 ||| A3 ||| 0.2499725033
B3 BAR B3 C4 ||| C4 ||| 0.2499725033
BAR G4 D4 E4 ||| E4 ||| 0.499942506899
BAR G4 D4 E4 ||| D4 ||| 0.2499725033
BAR G4 D4 E4 ||| F4 ||| 0.2499725033
BAR G4 D4 E4 ||| <UNK> ||| 2.499700036e-06
G#4 BAR R B3 ||| A3 ||| 0.999530225492
G#4 BAR R B3 ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 G4 ||| <UNK> ||| 2.49997000036e-07
G4 BAR F4 G4 ||| G4 ||| 0.29999665004
G4 BAR F4 G4 ||| F4 ||| 0.0249999500006
G4 BAR F4 G4 ||| A4 ||| 0.57499335008
G4 BAR F4 G4 ||| D4 ||| 0.0249999500006
G4 BAR F4 G4 ||| D5 ||| 0.0249999500006
G4 BAR F4 G4 ||| C4 ||| 0.0499996500042
BAR D4 BAR B3 A3 ||| A3 ||| 0.999530225492
BAR D4 BAR B3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR C4 E4 BAR ||| D4 ||| 0.999530225492
BAR A3 BAR C4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 C#4 D4 BAR ||| D4 ||| 0.499885027593
BAR D4 C#4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D4 C#4 D4 BAR ||| C4 ||| 0.499885027593
D4 C4 D4 ||| E4 ||| 0.589740088779
D4 C4 D4 ||| G4 ||| 0.0256409960554
D4 C4 D4 ||| F4 ||| 0.0128205621299
D4 C4 D4 ||| C#4 ||| 0.0128205621299
D4 C4 D4 ||| B4 ||| 0.0128205621299
D4 C4 D4 ||| G#3 ||| 0.0128205621299
D4 C4 D4 ||| A4 ||| 0.0128205621299
D4 C4 D4 ||| B3 ||| 0.0512818639065
D4 C4 D4 ||| G3 ||| 0.0256409960554
D4 C4 D4 ||| D4 ||| 0.0769227317575
D4 C4 D4 ||| <UNK> ||| 1.28204339255e-07
D4 C4 D4 ||| C4 ||| 0.166665769236
D4 C4 F4 ||| E4 ||| 0.555527038558
D4 C4 F4 ||| F4 ||| 0.444421853057
D4 C4 F4 ||| <UNK> ||| 1.11105185501e-06
G3 BAR D4 D4 BAR ||| E4 ||| 0.999843358396
G3 BAR D4 D4 BAR ||| <UNK> ||| 3.33280008532e-06
D4 C#4 BAR F#4 ||| E4 ||| 0.999530225492
D4 C#4 BAR F#4 ||| <UNK> ||| 9.99520230289e-06
B3 E4 BAR B3 ||| C#4 ||| 0.999530225492
B3 E4 BAR B3 ||| <UNK> ||| 9.99520230289e-06
A4 A4 G4 BAR ||| <UNK> ||| 5.26302493411e-07
A4 A4 G4 BAR ||| G4 ||| 0.631563518395
A4 A4 G4 BAR ||| F4 ||| 0.263151773008
A4 A4 G4 BAR ||| A4 ||| 0.0526307756436
A4 A4 G4 BAR ||| C4 ||| 0.0526307756436
BAR B4 F4 B4 ||| B4 ||| 0.999530225492
BAR B4 F4 B4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 F4 F4 ||| E4 ||| 0.999530225492
BAR C4 F4 F4 ||| <UNK> ||| 9.99520230289e-06
G4 F4 BAR R ||| G4 ||| 0.999530225492
G4 F4 BAR R ||| <UNK> ||| 9.99520230289e-06
BAR E4 B3 B3 ||| A3 ||| 0.999765056386
BAR E4 B3 B3 ||| <UNK> ||| 4.99880028793e-06
G4 G4 D4 BAR ||| E4 ||| 0.599944405337
G4 G4 D4 BAR ||| D4 ||| 0.199982801651
G4 G4 D4 BAR ||| <UNK> ||| 1.99980801843e-06
G4 G4 D4 BAR ||| C4 ||| 0.199982801651
BAR G4 R G#4 BAR ||| E4 ||| 0.999530225492
BAR G4 R G#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 D4 G4 BAR ||| E4 ||| 0.0666652000469
E4 D4 G4 BAR ||| G4 ||| 0.733310534063
E4 D4 G4 BAR ||| F4 ||| 0.19999426685
E4 D4 G4 BAR ||| <UNK> ||| 6.66645334016e-07
D5 D5 D5 BAR ||| E5 ||| 0.666563349864
D5 D5 D5 BAR ||| G4 ||| 0.333283341332
D5 D5 D5 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G3 BAR C4 B3 ||| A3 ||| 0.999530225492
BAR G3 BAR C4 B3 ||| <UNK> ||| 9.99520230289e-06
D5 BAR E5 F5 ||| B4 ||| 0.999765056386
D5 BAR E5 F5 ||| <UNK> ||| 4.99880028793e-06
A4 G4 C4 BAR ||| F4 ||| 0.999530225492
A4 G4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 D4 B3 BAR ||| A3 ||| 0.399963603494
E4 D4 B3 BAR ||| <UNK> ||| 1.99980801843e-06
E4 D4 B3 BAR ||| C4 ||| 0.599944405337
BAR B4 E4 A4 BAR ||| A4 ||| 0.999530225492
BAR B4 E4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
A4 C5 G4 ||| F4 ||| 0.999765056386
A4 C5 G4 ||| <UNK> ||| 4.99880028793e-06
C5 C4 D4 ||| E4 ||| 0.999530225492
C5 C4 D4 ||| <UNK> ||| 9.99520230289e-06
C4 B3 E4 ||| G4 ||| 0.142848776084
C4 B3 E4 ||| F4 ||| 0.142848776084
C4 B3 E4 ||| E4 ||| 0.285696123694
C4 B3 E4 ||| D4 ||| 0.285696123694
C4 B3 E4 ||| C5 ||| 0.142848776084
C4 B3 E4 ||| <UNK> ||| 1.4284734761e-06
BAR E4 E4 A3 ||| <UNK> ||| 9.99520230289e-06
BAR E4 E4 A3 ||| B3 ||| 0.999530225492
E4 E4 BAR E4 BAR ||| E4 ||| 0.499885027593
E4 E4 BAR E4 BAR ||| A3 ||| 0.499885027593
E4 E4 BAR E4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A3 C4 C4 ||| <UNK> ||| 3.33280008532e-06
BAR A3 C4 C4 ||| C4 ||| 0.666563349864
BAR A3 C4 C4 ||| B3 ||| 0.333283341332
BAR E4 E4 BAR G4 ||| G4 ||| 0.999530225492
BAR E4 E4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
E5 BAR D5 D5 ||| C5 ||| 0.999530225492
E5 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
C5 BAR R B4 ||| C5 ||| 0.999765056386
C5 BAR R B4 ||| <UNK> ||| 4.99880028793e-06
BAR B4 A4 B4 ||| C#5 ||| 0.333283341332
BAR B4 A4 B4 ||| D5 ||| 0.333283341332
BAR B4 A4 B4 ||| C5 ||| 0.333283341332
BAR B4 A4 B4 ||| <UNK> ||| 3.33280008532e-06
C4 B3 A3 BAR ||| F4 ||| 0.0540536230881
C4 B3 A3 BAR ||| A3 ||| 0.13513365232
C4 B3 A3 BAR ||| G#3 ||| 0.0540536230881
C4 B3 A3 BAR ||| A4 ||| 0.0270269466774
C4 B3 A3 BAR ||| B3 ||| 0.405400416427
C4 B3 A3 BAR ||| E4 ||| 0.0540536230881
C4 B3 A3 BAR ||| D4 ||| 0.13513365232
C4 B3 A3 BAR ||| <UNK> ||| 2.70266764107e-07
C4 B3 A3 BAR ||| G3 ||| 0.13513365232
C4 C4 G4 ||| F4 ||| 0.999530225492
C4 C4 G4 ||| <UNK> ||| 9.99520230289e-06
F#3 G3 BAR D4 ||| D4 ||| 0.999530225492
F#3 G3 BAR D4 ||| <UNK> ||| 9.99520230289e-06
BAR F4 F4 A4 ||| A4 ||| 0.999765056386
BAR F4 F4 A4 ||| <UNK> ||| 4.99880028793e-06
BAR E3 F3 BAR ||| G3 ||| 0.999530225492
BAR E3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F5 E5 D5 ||| C5 ||| 0.999765056386
BAR F5 E5 D5 ||| <UNK> ||| 4.99880028793e-06
BAR C4 C4 BAR C4 ||| D4 ||| 0.0999962001824
BAR C4 C4 BAR C4 ||| <UNK> ||| 9.99952002304e-07
BAR C4 C4 BAR C4 ||| B3 ||| 0.899957802026
BAR B3 E4 E4 BAR ||| A3 ||| 0.999765056386
BAR B3 E4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
E5 E5 D#5 ||| E5 ||| 0.999530225492
E5 E5 D#5 ||| <UNK> ||| 9.99520230289e-06
A3 C4 D4 ||| E4 ||| 0.999765056386
A3 C4 D4 ||| <UNK> ||| 4.99880028793e-06
E4 C4 B3 ||| <UNK> ||| 9.99520230289e-06
E4 C4 B3 ||| B3 ||| 0.999530225492
C5 G4 C5 BAR ||| B4 ||| 0.499885027593
C5 G4 C5 BAR ||| C5 ||| 0.499885027593
C5 G4 C5 BAR ||| <UNK> ||| 4.99880028793e-06
A4 G4 BAR E4 ||| E4 ||| 0.666563349864
A4 G4 BAR E4 ||| R ||| 0.333283341332
A4 G4 BAR E4 ||| <UNK> ||| 3.33280008532e-06
B4 G4 C5 BAR ||| C5 ||| 0.999530225492
B4 G4 C5 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C5 D5 BAR D5 ||| C5 ||| 0.999530225492
BAR C5 D5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
G3 C4 C4 BAR ||| <UNK> ||| 9.99520230289e-06
