3
A#2 B2 E3 BAR ||| B2 ||| 0.999530225492
A3 G3 BAR F3 ||| F#3 ||| 0.0740736008273
A3 G3 BAR F3 ||| G3 ||| 0.148147016471
A3 G3 BAR F3 ||| F4 ||| 0.0740736008273
A3 G3 BAR F3 ||| D3 ||| 0.111110308649
A3 G3 BAR F3 ||| E3 ||| 0.592587510333
A3 G3 BAR F3 ||| <UNK> ||| 1.85183539109e-07
E3 G3 BAR G3 ||| F#3 ||| 0.999530225492
E3 G3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
B2 C3 B2 ||| A2 ||| 0.999843358396
B2 C3 B2 ||| <UNK> ||| 3.33280008532e-06
A3 BAR E3 E3 BAR ||| C3 ||| 0.333283341332
A3 BAR E3 E3 BAR ||| A3 ||| 0.666563349864
A3 BAR E3 E3 BAR ||| <UNK> ||| 3.33280008532e-06
A3 BAR D3 A3 BAR ||| D4 ||| 0.999530225492
A3 BAR D3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 BAR A2 D3 ||| E3 ||| 0.999530225492
E3 BAR A2 D3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR R B2 ||| C3 ||| 0.999765056386
E3 BAR R B2 ||| <UNK> ||| 4.99880028793e-06
BAR A4 BAR E4 ||| D#4 ||| 0.333283341332
BAR A4 BAR E4 ||| F4 ||| 0.666563349864
BAR A4 BAR E4 ||| <UNK> ||| 3.33280008532e-06
C3 D3 G3 BAR ||| E3 ||| 0.999530225492
C3 D3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
C3 BAR F2 E2 ||| E3 ||| 0.999765056386
C3 BAR F2 E2 ||| <UNK> ||| 4.99880028793e-06
BAR A3 BAR A3 A3 ||| G#3 ||| 0.499885027593
BAR A3 BAR A3 A3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 BAR A3 A3 ||| B3 ||| 0.499885027593
C4 G3 E3 BAR ||| F3 ||| 0.999530225492
C4 G3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 BAR C4 E4 ||| A4 ||| 0.999530225492
BAR A3 BAR C4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 C4 E4 ||| D4 ||| 0.999530225492
BAR A3 C4 E4 ||| <UNK> ||| 9.99520230289e-06
E3 E4 BAR A3 ||| <UNK> ||| 9.99520230289e-06
E3 E4 BAR A3 ||| B3 ||| 0.999530225492
C3 D3 BAR D3 ||| C#3 ||| 0.999530225492
C3 D3 BAR D3 ||| <UNK> ||| 9.99520230289e-06
D3 BAR E3 BAR E4 ||| D4 ||| 0.999530225492
D3 BAR E3 BAR E4 ||| <UNK> ||| 9.99520230289e-06
G3 F#3 D4 BAR ||| G3 ||| 0.999765056386
G3 F#3 D4 BAR ||| <UNK> ||| 4.99880028793e-06
C#4 BAR D4 G#3 ||| A3 ||| 0.999882514098
C#4 BAR D4 G#3 ||| <UNK> ||| 2.499700036e-06
B-2 C3 C#3 BAR ||| D3 ||| 0.999530225492
B-2 C3 C#3 BAR ||| <UNK> ||| 9.99520230289e-06
A2 B2 C#3 ||| D3 ||| 0.999530225492
A2 B2 C#3 ||| <UNK> ||| 9.99520230289e-06
E3 A2 G3 ||| F3 ||| 0.999530225492
E3 A2 G3 ||| <UNK> ||| 9.99520230289e-06
BAR C3 C3 BAR G3 ||| A3 ||| 0.999765056386
BAR C3 C3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
D3 F3 BAR A3 ||| R ||| 0.999765056386
D3 F3 BAR A3 ||| <UNK> ||| 4.99880028793e-06
A2 D3 BAR E3 ||| F#3 ||| 0.333283341332
A2 D3 BAR E3 ||| E3 ||| 0.666563349864
A2 D3 BAR E3 ||| <UNK> ||| 3.33280008532e-06
E4 A3 B3 ||| <UNK> ||| 1.2499250045e-06
E4 A3 B3 ||| B2 ||| 0.124993750375
E4 A3 B3 ||| C4 ||| 0.874948753075
BAR C4 C3 F3 ||| <UNK> ||| 4.99880028793e-06
BAR C4 C3 F3 ||| C#3 ||| 0.499885027593
BAR C4 C3 F3 ||| C4 ||| 0.499885027593
D3 C#3 D3 ||| F3 ||| 0.142848776084
D3 C#3 D3 ||| G#3 ||| 0.142848776084
D3 C#3 D3 ||| C3 ||| 0.142848776084
D3 C#3 D3 ||| D3 ||| 0.142848776084
D3 C#3 D3 ||| E3 ||| 0.428543471305
D3 C#3 D3 ||| <UNK> ||| 1.4284734761e-06
E4 BAR E3 E4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR E3 E4 ||| B3 ||| 0.999765056386
A3 E3 F#3 BAR ||| G3 ||| 0.999530225492
A3 E3 F#3 BAR ||| <UNK> ||| 9.99520230289e-06
C4 BAR D4 B3 ||| E4 ||| 0.999530225492
C4 BAR D4 B3 ||| <UNK> ||| 9.99520230289e-06
BAR D3 E3 BAR A3 ||| A2 ||| 0.999530225492
BAR D3 E3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
BAR D3 C3 F2 ||| F#2 ||| 0.499885027593
BAR D3 C3 F2 ||| G2 ||| 0.499885027593
BAR D3 C3 F2 ||| <UNK> ||| 4.99880028793e-06
D4 E4 BAR A3 ||| END ||| 0.266658800252
D4 E4 BAR A3 ||| A3 ||| 0.133329733449
D4 E4 BAR A3 ||| R ||| 0.19999426685
D4 E4 BAR A3 ||| A4 ||| 0.133329733449
D4 E4 BAR A3 ||| E4 ||| 0.133329733449
D4 E4 BAR A3 ||| A2 ||| 0.133329733449
D4 E4 BAR A3 ||| <UNK> ||| 6.66645334016e-07
E4 A3 G3 BAR ||| F#3 ||| 0.999530225492
E4 A3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
A3 B3 D#3 BAR ||| E3 ||| 0.999530225492
A3 B3 D#3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 G#3 A3 ||| F3 ||| 0.999530225492
E3 G#3 A3 ||| <UNK> ||| 9.99520230289e-06
F#3 E3 D#3 ||| E3 ||| 0.999530225492
F#3 E3 D#3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR F#3 F#3 ||| G3 ||| 0.999530225492
E3 BAR F#3 F#3 ||| <UNK> ||| 9.99520230289e-06
E3 A2 G2 BAR ||| C3 ||| 0.999530225492
E3 A2 G2 BAR ||| <UNK> ||| 9.99520230289e-06
D#3 BAR E3 B2 ||| <UNK> ||| 1.99980801843e-06
D#3 BAR E3 B2 ||| E3 ||| 0.79992520718
D#3 BAR E3 B2 ||| E2 ||| 0.199982801651
C4 A3 BAR A3 ||| G#3 ||| 0.999530225492
C4 A3 BAR A3 ||| <UNK> ||| 9.99520230289e-06
G3 C3 BAR G3 ||| A3 ||| 0.999765056386
G3 C3 BAR G3 ||| <UNK> ||| 4.99880028793e-06
BAR A2 A3 BAR G3 ||| D3 ||| 0.999530225492
BAR A2 A3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 D3 D4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 D3 D4 ||| C4 ||| 0.999530225492
A3 F3 BAR E3 ||| D3 ||| 0.999765056386
A3 F3 BAR E3 ||| <UNK> ||| 4.99880028793e-06
F#3 BAR G3 C4 ||| <UNK> ||| 9.99520230289e-06
F#3 BAR G3 C4 ||| B3 ||| 0.999530225492
B-2 A2 BAR G#2 ||| A2 ||| 0.999530225492
B-2 A2 BAR G#2 ||| <UNK> ||| 9.99520230289e-06
D#4 D#4 E4 BAR ||| F4 ||| 0.999765056386
D#4 D#4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
C3 G3 C3 ||| A2 ||| 0.999765056386
C3 G3 C3 ||| <UNK> ||| 4.99880028793e-06
G#2 A2 F3 ||| D3 ||| 0.499885027593
G#2 A2 F3 ||| E3 ||| 0.499885027593
G#2 A2 F3 ||| <UNK> ||| 4.99880028793e-06
B3 BAR A3 A#3 ||| <UNK> ||| 4.99880028793e-06
B3 BAR A3 A#3 ||| B3 ||| 0.999765056386
E4 E3 E4 ||| D4 ||| 0.999530225492
E4 E3 E4 ||| <UNK> ||| 9.99520230289e-06
F3 E3 BAR A3 ||| C3 ||| 0.2499725033
F3 E3 BAR A3 ||| <UNK> ||| 2.499700036e-06
F3 E3 BAR A3 ||| R ||| 0.2499725033
F3 E3 BAR A3 ||| G3 ||| 0.2499725033
F3 E3 BAR A3 ||| B3 ||| 0.2499725033
BAR C4 F4 E4 ||| E4 ||| 0.166655000933
BAR C4 F4 E4 ||| D4 ||| 0.666615004133
BAR C4 F4 E4 ||| E3 ||| 0.166655000933
BAR C4 F4 E4 ||| <UNK> ||| 1.666533344e-06
B3 C#4 D#4 BAR ||| E4 ||| 0.999843358396
B3 C#4 D#4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR E3 C3 F3 ||| E3 ||| 0.999530225492
BAR E3 C3 F3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR A3 BAR R ||| A3 ||| 0.999530225492
E3 BAR A3 BAR R ||| <UNK> ||| 9.99520230289e-06
G4 A4 G4 ||| F#4 ||| 0.999530225492
G4 A4 G4 ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 D4 ||| <UNK> ||| 9.99520230289e-06
F3 BAR E3 D4 ||| C4 ||| 0.999530225492
B3 E3 E4 ||| D4 ||| 0.999765056386
B3 E3 E4 ||| <UNK> ||| 4.99880028793e-06
A4 BAR E4 D4 ||| <UNK> ||| 3.33280008532e-06
A4 BAR E4 D4 ||| C4 ||| 0.999843358396
C#3 D3 A2 ||| C3 ||| 0.666563349864
C#3 D3 A2 ||| D3 ||| 0.333283341332
C#3 D3 A2 ||| <UNK> ||| 3.33280008532e-06
G3 A3 BAR F#3 ||| G3 ||| 0.999530225492
G3 A3 BAR F#3 ||| <UNK> ||| 9.99520230289e-06
C4 A3 A#3 ||| <UNK> ||| 9.99520230289e-06
C4 A3 A#3 ||| B3 ||| 0.999530225492
E4 A3 BAR D3 ||| E3 ||| 0.999530225492
E4 A3 BAR D3 ||| <UNK> ||| 9.99520230289e-06
A3 C4 A3 ||| F4 ||| 0.999765056386
A3 C4 A3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 R F2 BAR ||| G2 ||| 0.999530225492
BAR A3 R F2 BAR ||| <UNK> ||| 9.99520230289e-06
D3 BAR E3 A2 BAR ||| A3 ||| 0.999530225492
D3 BAR E3 A2 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 D4 E4 ||| F4 ||| 0.999765056386
BAR G3 D4 E4 ||| <UNK> ||| 4.99880028793e-06
E4 BAR A4 B4 ||| C5 ||| 0.999843358396
E4 BAR A4 B4 ||| <UNK> ||| 3.33280008532e-06
A3 BAR E3 R ||| C3 ||| 0.499885027593
A3 BAR E3 R ||| F#3 ||| 0.499885027593
A3 BAR E3 R ||| <UNK> ||| 4.99880028793e-06
A3 G3 C4 ||| C3 ||| 0.199982801651
A3 G3 C4 ||| <UNK> ||| 1.99980801843e-06
A3 G3 C4 ||| G4 ||| 0.199982801651
A3 G3 C4 ||| B3 ||| 0.599944405337
D4 C#4 BAR D4 ||| <UNK> ||| 2.499700036e-06
D4 C#4 BAR D4 ||| G#3 ||| 0.2499725033
D4 C#4 BAR D4 ||| R ||| 0.2499725033
D4 C#4 BAR D4 ||| A3 ||| 0.2499725033
D4 C#4 BAR D4 ||| C4 ||| 0.2499725033
BAR A2 A3 G#3 ||| A3 ||| 0.499942506899
BAR A2 A3 G#3 ||| F#3 ||| 0.499942506899
BAR A2 A3 G#3 ||| <UNK> ||| 2.499700036e-06
E3 C3 F3 BAR ||| C3 ||| 0.666563349864
E3 C3 F3 BAR ||| R ||| 0.333283341332
E3 C3 F3 BAR ||| <UNK> ||| 3.33280008532e-06
BAR A3 BAR C3 E3 ||| A2 ||| 0.999530225492
BAR A3 BAR C3 E3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR B3 A3 ||| G3 ||| 0.999530225492
E3 BAR B3 A3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR D3 E3 ||| F3 ||| 0.999765056386
G3 BAR D3 E3 ||| <UNK> ||| 4.99880028793e-06
BAR G#3 G3 F#3 ||| F3 ||| 0.999765056386
BAR G#3 G3 F#3 ||| <UNK> ||| 4.99880028793e-06
F2 BAR G2 A2 ||| D3 ||| 0.999530225492
F2 BAR G2 A2 ||| <UNK> ||| 9.99520230289e-06
B3 E3 A3 ||| <UNK> ||| 4.99880028793e-06
B3 E3 A3 ||| G3 ||| 0.499885027593
B3 E3 A3 ||| B3 ||| 0.499885027593
E2 BAR A2 A3 BAR ||| G3 ||| 0.499885027593
E2 BAR A2 A3 BAR ||| D#3 ||| 0.499885027593
E2 BAR A2 A3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR C3 A2 B2 ||| C3 ||| 0.999765056386
BAR C3 A2 B2 ||| <UNK> ||| 4.99880028793e-06
D3 D#3 BAR E3 ||| <UNK> ||| 1.99980801843e-06
D3 D#3 BAR E3 ||| A3 ||| 0.199982801651
D3 D#3 BAR E3 ||| A2 ||| 0.199982801651
D3 D#3 BAR E3 ||| E3 ||| 0.199982801651
D3 D#3 BAR E3 ||| E2 ||| 0.399963603494
G3 C4 BAR F3 ||| G3 ||| 0.999530225492
G3 C4 BAR F3 ||| <UNK> ||| 9.99520230289e-06
E3 BAR A3 E4 ||| D4 ||| 0.999530225492
E3 BAR A3 E4 ||| <UNK> ||| 9.99520230289e-06
D4 C4 B-3 ||| A3 ||| 0.999530225492
D4 C4 B-3 ||| <UNK> ||| 9.99520230289e-06
BAR C5 B4 BAR A4 ||| G4 ||| 0.999530225492
BAR C5 B4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
C4 A3 BAR E3 ||| A3 ||| 0.2499725033
C4 A3 BAR E3 ||| R ||| 0.2499725033
C4 A3 BAR E3 ||| F3 ||| 0.499942506899
C4 A3 BAR E3 ||| <UNK> ||| 2.499700036e-06
A2 B2 BAR E2 ||| E3 ||| 0.999530225492
A2 B2 BAR E2 ||| <UNK> ||| 9.99520230289e-06
A3 BAR R A3 ||| <UNK> ||| 9.99520230289e-06
A3 BAR R A3 ||| C4 ||| 0.999530225492
A2 A2 G#2 ||| A2 ||| 0.999530225492
A2 A2 G#2 ||| <UNK> ||| 9.99520230289e-06
C2 C3 BAR F#2 ||| G#2 ||| 0.999530225492
C2 C3 BAR F#2 ||| <UNK> ||| 9.99520230289e-06
C3 BAR D3 D#3 ||| E3 ||| 0.999765056386
C3 BAR D3 D#3 ||| <UNK> ||| 4.99880028793e-06
D3 F3 BAR E3 ||| C3 ||| 0.999530225492
D3 F3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
B3 C4 C#4 BAR ||| D4 ||| 0.999530225492
B3 C4 C#4 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR E3 A3 BAR ||| A3 ||| 0.333283341332
B3 BAR E3 A3 BAR ||| <UNK> ||| 3.33280008532e-06
B3 BAR E3 A3 BAR ||| G3 ||| 0.333283341332
B3 BAR E3 A3 BAR ||| B3 ||| 0.333283341332
F4 C4 C4 BAR ||| G#3 ||| 0.499885027593
F4 C4 C4 BAR ||| F4 ||| 0.499885027593
F4 C4 C4 BAR ||| <UNK> ||| 4.99880028793e-06
D3 G2 G3 ||| F3 ||| 0.999530225492
D3 G2 G3 ||| <UNK> ||| 9.99520230289e-06
E4 E4 BAR R ||| E4 ||| 0.999765056386
E4 E4 BAR R ||| <UNK> ||| 4.99880028793e-06
F3 BAR E3 F3 ||| D3 ||| 0.399963603494
F3 BAR E3 F3 ||| E3 ||| 0.599944405337
F3 BAR E3 F3 ||| <UNK> ||| 1.99980801843e-06
G2 BAR C3 G#3 BAR ||| A3 ||| 0.999530225492
G2 BAR C3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
D3 G3 F3 ||| E3 ||| 0.999882514098
D3 G3 F3 ||| <UNK> ||| 2.499700036e-06
BAR E4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E4 D4 BAR ||| C4 ||| 0.999765056386
A3 E3 F3 ||| D3 ||| 0.999530225492
A3 E3 F3 ||| <UNK> ||| 9.99520230289e-06
A4 A3 BAR B3 ||| G3 ||| 0.999530225492
A4 A3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
B2 A2 A3 BAR ||| G#3 ||| 0.999765056386
B2 A2 A3 BAR ||| <UNK> ||| 4.99880028793e-06
F3 BAR E3 BAR A2 ||| A3 ||| 0.499885027593
F3 BAR E3 BAR A2 ||| G3 ||| 0.499885027593
F3 BAR E3 BAR A2 ||| <UNK> ||| 4.99880028793e-06
G3 C3 G3 ||| A3 ||| 0.999530225492
G3 C3 G3 ||| <UNK> ||| 9.99520230289e-06
D4 BAR G3 E4 ||| D4 ||| 0.999530225492
D4 BAR G3 E4 ||| <UNK> ||| 9.99520230289e-06
BAR G#2 A2 E2 ||| END ||| 0.999843358396
BAR G#2 A2 E2 ||| <UNK> ||| 3.33280008532e-06
C4 A3 E4 BAR ||| E4 ||| 0.499885027593
C4 A3 E4 BAR ||| A3 ||| 0.499885027593
C4 A3 E4 BAR ||| <UNK> ||| 4.99880028793e-06
C3 BAR F3 G3 ||| C3 ||| 0.555527038558
C3 BAR F3 G3 ||| A3 ||| 0.222211482054
C3 BAR F3 G3 ||| F3 ||| 0.111106296553
C3 BAR F3 G3 ||| G#3 ||| 0.111106296553
C3 BAR F3 G3 ||| <UNK> ||| 1.11105185501e-06
A3 BAR D3 A2 ||| G2 ||| 0.999530225492
A3 BAR D3 A2 ||| <UNK> ||| 9.99520230289e-06
A3 B3 BAR E3 BAR ||| C3 ||| 0.999530225492
A3 B3 BAR E3 BAR ||| <UNK> ||| 9.99520230289e-06
E3 E2 A2 ||| END ||| 0.999530225492
E3 E2 A2 ||| <UNK> ||| 9.99520230289e-06
BAR C#4 B3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR C#4 B3 A3 BAR ||| B3 ||| 0.999530225492
BAR F4 D4 G#3 ||| A3 ||| 0.333283341332
BAR F4 D4 G#3 ||| G#3 ||| 0.666563349864
BAR F4 D4 G#3 ||| <UNK> ||| 3.33280008532e-06
BAR C4 BAR ||| F4 ||| 0.999882514098
BAR C4 BAR ||| <UNK> ||| 2.499700036e-06
E3 BAR A3 G#3 ||| A3 ||| 0.999882514098
E3 BAR A3 G#3 ||| <UNK> ||| 2.499700036e-06
BAR E-3 D3 C#3 ||| D3 ||| 0.999530225492
BAR E-3 D3 C#3 ||| <UNK> ||| 9.99520230289e-06
G#4 BAR A4 D4 ||| E4 ||| 0.999765056386
G#4 BAR A4 D4 ||| <UNK> ||| 4.99880028793e-06
BAR C4 D#3 E3 BAR ||| A3 ||| 0.999530225492
BAR C4 D#3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
F#3 G3 BAR E3 ||| C3 ||| 0.999530225492
F#3 G3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
F2 G2 A2 ||| B2 ||| 0.999765056386
F2 G2 A2 ||| <UNK> ||| 4.99880028793e-06
B2 A2 G2 BAR ||| A2 ||| 0.999530225492
B2 A2 G2 BAR ||| <UNK> ||| 9.99520230289e-06
B3 BAR A3 E4 ||| A3 ||| 0.499885027593
B3 BAR A3 E4 ||| F4 ||| 0.499885027593
B3 BAR A3 E4 ||| <UNK> ||| 4.99880028793e-06
C3 C3 B2 BAR ||| A2 ||| 0.999530225492
C3 C3 B2 BAR ||| <UNK> ||| 9.99520230289e-06
F3 BAR C4 C#4 ||| D4 ||| 0.999530225492
F3 BAR C4 C#4 ||| <UNK> ||| 9.99520230289e-06
G3 C4 C4 BAR ||| <UNK> ||| 3.33280008532e-06
G3 C4 C4 BAR ||| D4 ||| 0.333283341332
G3 C4 C4 BAR ||| F3 ||| 0.333283341332
G3 C4 C4 BAR ||| C4 ||| 0.333283341332
BAR G2 A2 D3 ||| C3 ||| 0.999530225492
BAR G2 A2 D3 ||| <UNK> ||| 9.99520230289e-06
G#3 E3 A3 ||| A3 ||| 0.142848776084
G#3 E3 A3 ||| <UNK> ||| 1.4284734761e-06
G#3 E3 A3 ||| A4 ||| 0.142848776084
G#3 E3 A3 ||| E3 ||| 0.428543471305
G#3 E3 A3 ||| B3 ||| 0.285696123694
D3 C3 C#3 BAR ||| D3 ||| 0.999530225492
D3 C3 C#3 BAR ||| <UNK> ||| 9.99520230289e-06
C4 A3 B3 BAR ||| E3 ||| 0.999530225492
C4 A3 B3 BAR ||| <UNK> ||| 9.99520230289e-06
G3 BAR C#3 D3 ||| G3 ||| 0.333283341332
G3 BAR C#3 D3 ||| G2 ||| 0.333283341332
G3 BAR C#3 D3 ||| E3 ||| 0.333283341332
G3 BAR C#3 D3 ||| <UNK> ||| 3.33280008532e-06
A3 B3 BAR B3 ||| A3 ||| 0.499885027593
A3 B3 BAR B3 ||| <UNK> ||| 4.99880028793e-06
A3 B3 BAR B3 ||| C4 ||| 0.499885027593
E4 A4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
E4 A4 BAR D4 ||| C4 ||| 0.999530225492
A3 G#3 F#3 BAR ||| G#3 ||| 0.999530225492
A3 G#3 F#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR F3 F#3 G3 BAR ||| G3 ||| 0.999530225492
BAR F3 F#3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
D#4 E4 E3 BAR ||| A3 ||| 0.999765056386
D#4 E4 E3 BAR ||| <UNK> ||| 4.99880028793e-06
C3 D3 BAR E3 BAR ||| R ||| 0.2499725033
C3 D3 BAR E3 BAR ||| A2 ||| 0.2499725033
C3 D3 BAR E3 BAR ||| E3 ||| 0.499942506899
C3 D3 BAR E3 BAR ||| <UNK> ||| 2.499700036e-06
D#4 E4 BAR F4 ||| E4 ||| 0.999765056386
D#4 E4 BAR F4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 D4 C#4 ||| D4 ||| 0.999530225492
BAR E4 D4 C#4 ||| <UNK> ||| 9.99520230289e-06
B2 BAR C3 E3 ||| F3 ||| 0.999530225492
B2 BAR C3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 D3 E3 BAR ||| A2 ||| 0.749912510499
BAR A3 D3 E3 BAR ||| F3 ||| 0.2499725033
BAR A3 D3 E3 BAR ||| <UNK> ||| 2.499700036e-06
A4 BAR D4 C4 ||| <UNK> ||| 9.99520230289e-06
A4 BAR D4 C4 ||| B3 ||| 0.999530225492
A2 B2 BAR C3 ||| F3 ||| 0.124996875094
A2 B2 BAR C3 ||| R ||| 0.0624987500375
A2 B2 BAR C3 ||| B2 ||| 0.124996875094
A2 B2 BAR C3 ||| C3 ||| 0.0624987500375
A2 B2 BAR C3 ||| D3 ||| 0.624981875544
A2 B2 BAR C3 ||| <UNK> ||| 6.24981250562e-07
BAR F4 E4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
BAR F4 E4 BAR C4 ||| B3 ||| 0.999530225492
C4 B3 C4 BAR ||| G#3 ||| 0.2499725033
C4 B3 C4 BAR ||| F3 ||| 0.749912510499
C4 B3 C4 BAR ||| <UNK> ||| 2.499700036e-06
C3 D3 B2 BAR ||| C3 ||| 0.999765056386
C3 D3 B2 BAR ||| <UNK> ||| 4.99880028793e-06
G3 A3 BAR C3 ||| D3 ||| 0.999530225492
G3 A3 BAR C3 ||| <UNK> ||| 9.99520230289e-06
C4 A3 E3 ||| A3 ||| 0.999530225492
C4 A3 E3 ||| <UNK> ||| 9.99520230289e-06
F#4 G4 F#4 BAR ||| E4 ||| 0.999530225492
F#4 G4 F#4 BAR ||| <UNK> ||| 9.99520230289e-06
G2 D3 A2 BAR ||| E3 ||| 0.999530225492
G2 D3 A2 BAR ||| <UNK> ||| 9.99520230289e-06
E3 BAR A2 A3 BAR ||| D#3 ||| 0.142848776084
E3 BAR A2 A3 BAR ||| G#3 ||| 0.142848776084
E3 BAR A2 A3 BAR ||| C3 ||| 0.142848776084
E3 BAR A2 A3 BAR ||| D3 ||| 0.285696123694
E3 BAR A2 A3 BAR ||| E3 ||| 0.285696123694
E3 BAR A2 A3 BAR ||| <UNK> ||| 1.4284734761e-06
A#3 B3 BAR E3 ||| R ||| 0.999530225492
A#3 B3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
BAR E3 BAR E3 ||| F3 ||| 0.999530225492
BAR E3 BAR E3 ||| <UNK> ||| 9.99520230289e-06
C3 BAR B2 B3 ||| A3 ||| 0.999530225492
C3 BAR B2 B3 ||| <UNK> ||| 9.99520230289e-06
BAR B3 BAR ||| E3 ||| 0.999530225492
BAR B3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 F#3 G#3 BAR ||| A3 ||| 0.999530225492
BAR G3 F#3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
E4 BAR A3 A2 BAR ||| A3 ||| 0.999765056386
E4 BAR A3 A2 BAR ||| <UNK> ||| 4.99880028793e-06
G3 C3 D3 ||| E3 ||| 0.999843358396
G3 C3 D3 ||| <UNK> ||| 3.33280008532e-06
BAR A2 F#3 BAR G3 ||| A3 ||| 0.666563349864
BAR A2 F#3 BAR G3 ||| G3 ||| 0.333283341332
BAR A2 F#3 BAR G3 ||| <UNK> ||| 3.33280008532e-06
G3 BAR C4 A3 ||| <UNK> ||| 9.99520230289e-06
G3 BAR C4 A3 ||| B3 ||| 0.999530225492
BAR E3 D3 C3 ||| F3 ||| 0.103446908465
BAR E3 D3 C3 ||| C#3 ||| 0.0344825327029
BAR E3 D3 C3 ||| A2 ||| 0.0689647205839
BAR E3 D3 C3 ||| B2 ||| 0.344822223632
BAR E3 D3 C3 ||| C3 ||| 0.103446908465
BAR E3 D3 C3 ||| <UNK> ||| 3.4482187881e-07
BAR E3 D3 C3 ||| D3 ||| 0.206893472108
BAR E3 D3 C3 ||| E3 ||| 0.0689647205839
BAR E3 D3 C3 ||| C4 ||| 0.0689647205839
G3 C3 BAR R ||| <UNK> ||| 9.99520230289e-06
G3 C3 BAR R ||| C4 ||| 0.999530225492
D4 BAR E3 D3 ||| C3 ||| 0.999530225492
D4 BAR E3 D3 ||| <UNK> ||| 9.99520230289e-06
C4 A3 BAR D4 ||| E4 ||| 0.399963603494
C4 A3 BAR D4 ||| <UNK> ||| 1.99980801843e-06
C4 A3 BAR D4 ||| G3 ||| 0.199982801651
C4 A3 BAR D4 ||| C4 ||| 0.399963603494
BAR G3 D3 BAR E3 ||| C3 ||| 0.999765056386
BAR G3 D3 BAR E3 ||| <UNK> ||| 4.99880028793e-06
BAR A3 G3 ||| F3 ||| 0.833268338533
BAR A3 G3 ||| F#3 ||| 0.166655000933
BAR A3 G3 ||| <UNK> ||| 1.666533344e-06
E4 BAR A4 G4 ||| <UNK> ||| 1.99980801843e-06
E4 BAR A4 G4 ||| F4 ||| 0.599944405337
E4 BAR A4 G4 ||| C4 ||| 0.399963603494
BAR A2 C3 D3 ||| B2 ||| 0.999765056386
BAR A2 C3 D3 ||| <UNK> ||| 4.99880028793e-06
BAR F4 E4 F4 ||| E4 ||| 0.499885027593
BAR F4 E4 F4 ||| G#3 ||| 0.499885027593
BAR F4 E4 F4 ||| <UNK> ||| 4.99880028793e-06
G3 F3 B-3 ||| A3 ||| 0.999765056386
G3 F3 B-3 ||| <UNK> ||| 4.99880028793e-06
D3 BAR E3 C3 BAR ||| B2 ||| 0.999765056386
D3 BAR E3 C3 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D3 BAR ||| A3 ||| 0.499885027593
BAR D3 BAR ||| D3 ||| 0.499885027593
BAR D3 BAR ||| <UNK> ||| 4.99880028793e-06
C4 E3 F3 BAR ||| G3 ||| 0.999530225492
C4 E3 F3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR G3 G3 C3 ||| C3 ||| 0.499885027593
BAR G3 G3 C3 ||| G#3 ||| 0.499885027593
BAR G3 G3 C3 ||| <UNK> ||| 4.99880028793e-06
