3
A4 BAR G4 E4 BAR ||| A4 ||| 0.999530225492
A3 G3 A3 ||| <UNK> ||| 2.499700036e-06
A3 G3 A3 ||| E3 ||| 0.2499725033
A3 G3 A3 ||| B3 ||| 0.749912510499
E4 A3 G#3 BAR ||| A3 ||| 0.999530225492
E4 A3 G#3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR R A4 B4 ||| C5 ||| 0.999530225492
BAR R A4 B4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR C4 E-4 ||| D4 ||| 0.999530225492
D4 BAR C4 E-4 ||| <UNK> ||| 9.99520230289e-06
BAR B4 A4 G4 BAR ||| F#4 ||| 0.999530225492
BAR B4 A4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
G#4 A4 C4 BAR ||| D4 ||| 0.499942506899
G#4 A4 C4 BAR ||| F4 ||| 0.499942506899
G#4 A4 C4 BAR ||| <UNK> ||| 2.499700036e-06
BAR G4 E4 F#4 ||| G#4 ||| 0.999765056386
BAR G4 E4 F#4 ||| <UNK> ||| 4.99880028793e-06
BAR E4 C5 C5 ||| B4 ||| 0.999530225492
BAR E4 C5 C5 ||| <UNK> ||| 9.99520230289e-06
BAR F#4 F#4 G4 ||| F#4 ||| 0.999530225492
BAR F#4 F#4 G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR E4 G4 BAR ||| G4 ||| 0.999530225492
D4 BAR E4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
D4 E4 D4 BAR ||| E4 ||| 0.416650833967
D4 E4 D4 BAR ||| D4 ||| 0.0833308334333
D4 E4 D4 BAR ||| <UNK> ||| 8.33300001333e-07
D4 E4 D4 BAR ||| C4 ||| 0.4999808341
G3 F3 G3 BAR ||| A3 ||| 0.999530225492
G3 F3 G3 BAR ||| <UNK> ||| 9.99520230289e-06
D4 G3 BAR C4 ||| <UNK> ||| 4.99880028793e-06
D4 G3 BAR C4 ||| B3 ||| 0.999765056386
G4 F#4 BAR E4 ||| D#4 ||| 0.285696123694
G4 F#4 BAR E4 ||| G4 ||| 0.142848776084
G4 F#4 BAR E4 ||| F#4 ||| 0.428543471305
G4 F#4 BAR E4 ||| A3 ||| 0.142848776084
G4 F#4 BAR E4 ||| <UNK> ||| 1.4284734761e-06
E4 B4 BAR E4 ||| E4 ||| 0.999530225492
E4 B4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
D3 E3 F3 ||| G3 ||| 0.999530225492
D3 E3 F3 ||| <UNK> ||| 9.99520230289e-06
BAR E4 C5 B4 ||| A4 ||| 0.999843358396
BAR E4 C5 B4 ||| <UNK> ||| 3.33280008532e-06
A4 BAR A4 G#4 BAR ||| C5 ||| 0.999530225492
A4 BAR A4 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 D4 G#3 BAR ||| A3 ||| 0.999843358396
E4 D4 G#3 BAR ||| <UNK> ||| 3.33280008532e-06
C5 C5 D5 ||| E5 ||| 0.999530225492
C5 C5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 D#4 C#4 ||| D#4 ||| 0.999765056386
BAR E4 D#4 C#4 ||| <UNK> ||| 4.99880028793e-06
B3 G3 BAR B3 ||| D4 ||| 0.999530225492
B3 G3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
D#4 BAR E4 D4 ||| <UNK> ||| 3.33280008532e-06
D#4 BAR E4 D4 ||| C4 ||| 0.999843358396
B4 A4 A4 BAR ||| <UNK> ||| 9.090512414e-07
B4 A4 A4 BAR ||| D4 ||| 0.0909060331913
B4 A4 A4 BAR ||| G4 ||| 0.272716281471
B4 A4 A4 BAR ||| A4 ||| 0.363621405611
B4 A4 A4 BAR ||| G#4 ||| 0.272716281471
G3 C4 A3 BAR ||| <UNK> ||| 9.99520230289e-06
G3 C4 A3 BAR ||| B3 ||| 0.999530225492
B3 BAR B3 C4 ||| <UNK> ||| 4.99880028793e-06
B3 BAR B3 C4 ||| B3 ||| 0.499885027593
B3 BAR B3 C4 ||| C4 ||| 0.499885027593
BAR E4 D4 BAR C#4 ||| D4 ||| 0.999530225492
BAR E4 D4 BAR C#4 ||| <UNK> ||| 9.99520230289e-06
A3 G3 E3 BAR ||| F3 ||| 0.999530225492
A3 G3 E3 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR F5 B4 ||| E5 ||| 0.999530225492
A4 BAR F5 B4 ||| <UNK> ||| 9.99520230289e-06
B3 C4 BAR F4 ||| E4 ||| 0.79992520718
B3 C4 BAR F4 ||| F#4 ||| 0.199982801651
B3 C4 BAR F4 ||| <UNK> ||| 1.99980801843e-06
F4 G4 C5 BAR ||| C5 ||| 0.999882514098
F4 G4 C5 BAR ||| <UNK> ||| 2.499700036e-06
G4 G4 F#4 ||| E4 ||| 0.666563349864
G4 G4 F#4 ||| G4 ||| 0.333283341332
G4 G4 F#4 ||| <UNK> ||| 3.33280008532e-06
A3 B3 BAR A3 ||| G#3 ||| 0.666563349864
A3 B3 BAR A3 ||| <UNK> ||| 3.33280008532e-06
A3 B3 BAR A3 ||| B3 ||| 0.333283341332
BAR E4 F4 BAR E4 ||| E4 ||| 0.999530225492
BAR E4 F4 BAR E4 ||| <UNK> ||| 9.99520230289e-06
E4 E4 E-4 ||| D4 ||| 0.999530225492
E4 E4 E-4 ||| <UNK> ||| 9.99520230289e-06
C#4 D4 D4 BAR ||| D4 ||| 0.999765056386
C#4 D4 D4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR A4 BAR E4 E4 ||| D4 ||| 0.999843358396
BAR A4 BAR E4 E4 ||| <UNK> ||| 3.33280008532e-06
B4 G4 BAR E5 ||| D5 ||| 0.999530225492
B4 G4 BAR E5 ||| <UNK> ||| 9.99520230289e-06
E4 BAR B3 E4 ||| D4 ||| 0.999530225492
E4 BAR B3 E4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR F4 R ||| G4 ||| 0.999530225492
G4 BAR F4 R ||| <UNK> ||| 9.99520230289e-06
BAR C4 BAR E4 G4 BAR ||| A4 ||| 0.999530225492
BAR C4 BAR E4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 F4 C4 ||| D4 ||| 0.999530225492
G4 F4 C4 ||| <UNK> ||| 9.99520230289e-06
E-4 D4 E4 ||| F4 ||| 0.999530225492
E-4 D4 E4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 BAR B4 ||| A4 ||| 0.499885027593
BAR A4 BAR B4 ||| C5 ||| 0.499885027593
BAR A4 BAR B4 ||| <UNK> ||| 4.99880028793e-06
B4 C5 BAR A4 ||| G4 ||| 0.499942506899
B4 C5 BAR A4 ||| F4 ||| 0.499942506899
B4 C5 BAR A4 ||| <UNK> ||| 2.499700036e-06
D4 C4 BAR C4 ||| <UNK> ||| 4.166583335e-07
D4 C4 BAR C4 ||| D4 ||| 0.124997916708
D4 C4 BAR C4 ||| B3 ||| 0.833317083658
D4 C4 BAR C4 ||| C4 ||| 0.0416662500083
G#4 A4 BAR G#4 ||| E4 ||| 0.2499725033
G#4 A4 BAR G#4 ||| END ||| 0.499942506899
G#4 A4 BAR G#4 ||| A4 ||| 0.2499725033
G#4 A4 BAR G#4 ||| <UNK> ||| 2.499700036e-06
BAR D5 D5 E5 ||| A4 ||| 0.999530225492
BAR D5 D5 E5 ||| <UNK> ||| 9.99520230289e-06
A3 BAR G#3 BAR C4 ||| D4 ||| 0.999530225492
A3 BAR G#3 BAR C4 ||| <UNK> ||| 9.99520230289e-06
D4 C4 G4 BAR ||| G4 ||| 0.2499725033
D4 C4 G4 BAR ||| F4 ||| 0.2499725033
D4 C4 G4 BAR ||| A4 ||| 0.2499725033
D4 C4 G4 BAR ||| C5 ||| 0.2499725033
D4 C4 G4 BAR ||| <UNK> ||| 2.499700036e-06
B4 B4 A4 ||| B4 ||| 0.199982801651
B4 B4 A4 ||| <UNK> ||| 1.99980801843e-06
B4 B4 A4 ||| G4 ||| 0.199982801651
B4 B4 A4 ||| G#4 ||| 0.199982801651
B4 B4 A4 ||| A4 ||| 0.399963603494
BAR G4 BAR ||| G4 ||| 0.166655000933
BAR G4 BAR ||| F4 ||| 0.666615004133
BAR G4 BAR ||| C5 ||| 0.166655000933
BAR G4 BAR ||| <UNK> ||| 1.666533344e-06
E4 D4 A4 BAR ||| G4 ||| 0.199982801651
E4 D4 A4 BAR ||| A4 ||| 0.79992520718
E4 D4 A4 BAR ||| <UNK> ||| 1.99980801843e-06
F4 BAR E4 BAR G4 ||| G4 ||| 0.999530225492
F4 BAR E4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR G4 A4 ||| F4 ||| 0.999530225492
D4 BAR G4 A4 ||| <UNK> ||| 9.99520230289e-06
B3 G3 BAR G3 ||| A3 ||| 0.999530225492
B3 G3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
E4 A4 B-4 ||| A4 ||| 0.999530225492
E4 A4 B-4 ||| <UNK> ||| 9.99520230289e-06
G#4 A4 C4 ||| F4 ||| 0.999765056386
G#4 A4 C4 ||| <UNK> ||| 4.99880028793e-06
C4 B3 C#4 ||| D#4 ||| 0.499885027593
C4 B3 C#4 ||| D4 ||| 0.499885027593
C4 B3 C#4 ||| <UNK> ||| 4.99880028793e-06
G3 F3 BAR E3 BAR ||| <UNK> ||| 4.99880028793e-06
G3 F3 BAR E3 BAR ||| G3 ||| 0.499885027593
G3 F3 BAR E3 BAR ||| C4 ||| 0.499885027593
G#4 A4 A4 ||| G4 ||| 0.666563349864
G#4 A4 A4 ||| G#4 ||| 0.333283341332
G#4 A4 A4 ||| <UNK> ||| 3.33280008532e-06
BAR F#4 E4 D4 ||| <UNK> ||| 1.666533344e-06
BAR F#4 E4 D4 ||| E4 ||| 0.499961669733
BAR F#4 E4 D4 ||| C4 ||| 0.333308335333
BAR F#4 E4 D4 ||| C#4 ||| 0.166655000933
G4 F4 G4 BAR ||| F4 ||| 0.222211482054
G4 F4 G4 BAR ||| A4 ||| 0.77773740956
G4 F4 G4 BAR ||| <UNK> ||| 1.11105185501e-06
G4 F4 A4 ||| D5 ||| 0.999530225492
G4 F4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR A4 G4 BAR F#4 ||| G4 ||| 0.999921672933
BAR A4 G4 BAR F#4 ||| <UNK> ||| 1.666533344e-06
C4 BAR A3 F4 ||| E4 ||| 0.499885027593
C4 BAR A3 F4 ||| <UNK> ||| 4.99880028793e-06
C4 BAR A3 F4 ||| B3 ||| 0.499885027593
BAR A4 BAR A4 B4 ||| C5 ||| 0.999843358396
BAR A4 BAR A4 B4 ||| <UNK> ||| 3.33280008532e-06
B3 BAR C4 C4 ||| <UNK> ||| 1.666533344e-06
B3 BAR C4 C4 ||| D4 ||| 0.333308335333
B3 BAR C4 C4 ||| B3 ||| 0.166655000933
B3 BAR C4 C4 ||| C4 ||| 0.499961669733
B4 E5 BAR D5 ||| C5 ||| 0.999530225492
B4 E5 BAR D5 ||| <UNK> ||| 9.99520230289e-06
B4 BAR C5 A4 ||| F#4 ||| 0.999530225492
B4 BAR C5 A4 ||| <UNK> ||| 9.99520230289e-06
G4 B4 A4 ||| G4 ||| 0.999530225492
G4 B4 A4 ||| <UNK> ||| 9.99520230289e-06
BAR C4 BAR B3 B3 ||| A3 ||| 0.999765056386
BAR C4 BAR B3 B3 ||| <UNK> ||| 4.99880028793e-06
C4 BAR E4 G4 ||| F4 ||| 0.999530225492
C4 BAR E4 G4 ||| <UNK> ||| 9.99520230289e-06
BAR G4 E4 F4 ||| D4 ||| 0.999530225492
BAR G4 E4 F4 ||| <UNK> ||| 9.99520230289e-06
R D4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
R D4 BAR C4 ||| C4 ||| 0.999530225492
G4 F4 E4 BAR ||| G4 ||| 0.187497500037
G4 F4 E4 BAR ||| F4 ||| 0.218747031295
G4 F4 E4 BAR ||| F#4 ||| 0.0312498437523
G4 F4 E4 BAR ||| A4 ||| 0.0937489062664
G4 F4 E4 BAR ||| E4 ||| 0.343745156323
G4 F4 E4 BAR ||| D4 ||| 0.0624993750094
G4 F4 E4 BAR ||| <UNK> ||| 3.1249531257e-07
G4 F4 E4 BAR ||| C4 ||| 0.0624993750094
G#3 B3 BAR C4 ||| C#4 ||| 0.499885027593
G#3 B3 BAR C4 ||| <UNK> ||| 4.99880028793e-06
G#3 B3 BAR C4 ||| B3 ||| 0.499885027593
D4 C4 A3 BAR ||| G#3 ||| 0.499942506899
D4 C4 A3 BAR ||| F#4 ||| 0.2499725033
D4 C4 A3 BAR ||| A3 ||| 0.2499725033
D4 C4 A3 BAR ||| <UNK> ||| 2.499700036e-06
B4 E5 C5 BAR ||| D5 ||| 0.333283341332
B4 E5 C5 BAR ||| G#4 ||| 0.333283341332
B4 E5 C5 BAR ||| C5 ||| 0.333283341332
B4 E5 C5 BAR ||| <UNK> ||| 3.33280008532e-06
BAR F#4 ||| E4 ||| 0.999530225492
BAR F#4 ||| <UNK> ||| 9.99520230289e-06
A4 A4 F4 BAR ||| E4 ||| 0.999530225492
A4 A4 F4 BAR ||| <UNK> ||| 9.99520230289e-06
B-4 BAR A4 G4 BAR ||| F4 ||| 0.999530225492
B-4 BAR A4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 E4 ||| F4 ||| 0.399981800874
BAR D4 D4 E4 ||| A3 ||| 0.299986600643
BAR D4 D4 E4 ||| F#4 ||| 0.0999962001824
BAR D4 D4 E4 ||| E4 ||| 0.0999962001824
BAR D4 D4 E4 ||| D4 ||| 0.0999962001824
BAR D4 D4 E4 ||| <UNK> ||| 9.99952002304e-07
C4 C4 BAR F4 ||| E4 ||| 0.999530225492
C4 C4 BAR F4 ||| <UNK> ||| 9.99520230289e-06
A3 BAR E4 E4 BAR ||| E4 ||| 0.999765056386
A3 BAR E4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
B4 G4 F#4 BAR ||| E4 ||| 0.999843358396
B4 G4 F#4 BAR ||| <UNK> ||| 3.33280008532e-06
BAR G#4 G4 G4 ||| A4 ||| 0.999765056386
BAR G#4 G4 G4 ||| <UNK> ||| 4.99880028793e-06
BAR G#3 BAR E4 E4 ||| D4 ||| 0.999530225492
BAR G#3 BAR E4 E4 ||| <UNK> ||| 9.99520230289e-06
C4 BAR R D4 ||| <UNK> ||| 9.99520230289e-06
C4 BAR R D4 ||| C4 ||| 0.999530225492
BAR R E4 E4 ||| E4 ||| 0.999765056386
BAR R E4 E4 ||| <UNK> ||| 4.99880028793e-06
BAR B4 B4 BAR C5 ||| B4 ||| 0.999765056386
BAR B4 B4 BAR C5 ||| <UNK> ||| 4.99880028793e-06
B4 B3 C4 BAR ||| <UNK> ||| 9.99520230289e-06
B4 B3 C4 BAR ||| C4 ||| 0.999530225492
A3 A3 G#3 BAR ||| A3 ||| 0.416650833967
A3 A3 G#3 BAR ||| R ||| 0.0833308334333
A3 A3 G#3 BAR ||| E3 ||| 0.4999808341
A3 A3 G#3 BAR ||| <UNK> ||| 8.33300001333e-07
BAR B3 C4 A3 BAR ||| G3 ||| 0.999530225492
BAR B3 C4 A3 BAR ||| <UNK> ||| 9.99520230289e-06
A4 BAR A4 A4 BAR ||| G4 ||| 0.999921672933
A4 BAR A4 A4 BAR ||| <UNK> ||| 1.666533344e-06
E3 E3 BAR G3 ||| <UNK> ||| 9.99520230289e-06
E3 E3 BAR G3 ||| C4 ||| 0.999530225492
E4 F4 F4 ||| E4 ||| 0.571390818915
E4 F4 F4 ||| D4 ||| 0.142848776084
E4 F4 F4 ||| G4 ||| 0.285696123694
E4 F4 F4 ||| <UNK> ||| 1.4284734761e-06
D4 B3 BAR C#4 ||| END ||| 0.999765056386
D4 B3 BAR C#4 ||| <UNK> ||| 4.99880028793e-06
C5 B4 E4 BAR ||| E4 ||| 0.999765056386
C5 B4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR G#3 A3 D4 BAR ||| E4 ||| 0.999765056386
BAR G#3 A3 D4 BAR ||| <UNK> ||| 4.99880028793e-06
E5 E5 G#4 BAR ||| A4 ||| 0.999530225492
E5 E5 G#4 BAR ||| <UNK> ||| 9.99520230289e-06
G4 BAR C5 B4 ||| A4 ||| 0.499942506899
G4 BAR C5 B4 ||| C5 ||| 0.499942506899
G4 BAR C5 B4 ||| <UNK> ||| 2.499700036e-06
D5 G4 A4 BAR ||| B4 ||| 0.999530225492
D5 G4 A4 BAR ||| <UNK> ||| 9.99520230289e-06
C5 B4 BAR G4 ||| G4 ||| 0.499885027593
C5 B4 BAR G4 ||| A4 ||| 0.499885027593
C5 B4 BAR G4 ||| <UNK> ||| 4.99880028793e-06
A3 G#3 E3 ||| G#3 ||| 0.999530225492
A3 G#3 E3 ||| <UNK> ||| 9.99520230289e-06
BAR F#4 G4 F4 ||| E4 ||| 0.999530225492
BAR F#4 G4 F4 ||| <UNK> ||| 9.99520230289e-06
G4 A4 G4 ||| G4 ||| 0.380944149848
G4 A4 G4 ||| F4 ||| 0.285708231431
G4 A4 G4 ||| B4 ||| 0.0476184353881
G4 A4 G4 ||| A4 ||| 0.0476184353881
G4 A4 G4 ||| E4 ||| 0.0952363945967
G4 A4 G4 ||| F#4 ||| 0.142854353805
G4 A4 G4 ||| <UNK> ||| 4.76179592086e-07
BAR B3 C4 D4 BAR ||| E4 ||| 0.333283341332
BAR B3 C4 D4 BAR ||| D4 ||| 0.333283341332
BAR B3 C4 D4 BAR ||| R ||| 0.333283341332
BAR B3 C4 D4 BAR ||| <UNK> ||| 3.33280008532e-06
E5 BAR E5 R ||| E5 ||| 0.999765056386
E5 BAR E5 R ||| <UNK> ||| 4.99880028793e-06
B-4 C5 C5 BAR ||| B-4 ||| 0.999530225492
B-4 C5 C5 BAR ||| <UNK> ||| 9.99520230289e-06
A3 D4 C4 ||| <UNK> ||| 3.33280008532e-06
A3 D4 C4 ||| B3 ||| 0.999843358396
E4 D4 C4 BAR ||| G4 ||| 0.0399998160018
E4 D4 C4 BAR ||| F4 ||| 0.0799994320055
E4 D4 C4 BAR ||| C#4 ||| 0.0200000079999
E4 D4 C4 BAR ||| B-3 ||| 0.0399998160018
E4 D4 C4 BAR ||| A3 ||| 0.0399998160018
E4 D4 C4 BAR ||| F#3 ||| 0.0200000079999
E4 D4 C4 BAR ||| A4 ||| 0.23999789602
E4 D4 C4 BAR ||| B3 ||| 0.179998472015
E4 D4 C4 BAR ||| E4 ||| 0.139998856011
E4 D4 C4 BAR ||| D4 ||| 0.0399998160018
E4 D4 C4 BAR ||| <UNK> ||| 1.99998080018e-07
E4 D4 C4 BAR ||| C5 ||| 0.0399998160018
E4 D4 C4 BAR ||| C4 ||| 0.119999048009
G3 BAR C4 G3 ||| A3 ||| 0.999530225492
G3 BAR C4 G3 ||| <UNK> ||| 9.99520230289e-06
E5 A4 A4 BAR ||| A4 ||| 0.999765056386
E5 A4 A4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR D4 D4 BAR D4 ||| <UNK> ||| 9.99520230289e-06
BAR D4 D4 BAR D4 ||| C4 ||| 0.999530225492
C5 B4 G4 ||| B4 ||| 0.2499725033
C5 B4 G4 ||| F#4 ||| 0.499942506899
C5 B4 G4 ||| A4 ||| 0.2499725033
C5 B4 G4 ||| <UNK> ||| 2.499700036e-06
A4 A3 BAR B3 ||| <UNK> ||| 9.99520230289e-06
A4 A3 BAR B3 ||| C4 ||| 0.999530225492
BAR D5 G4 G4 ||| E-4 ||| 0.333283341332
BAR D5 G4 G4 ||| F4 ||| 0.333283341332
BAR D5 G4 G4 ||| C5 ||| 0.333283341332
BAR D5 G4 G4 ||| <UNK> ||| 3.33280008532e-06
G#4 BAR A4 G4 BAR ||| F4 ||| 0.999882514098
G#4 BAR A4 G4 BAR ||| <UNK> ||| 2.499700036e-06
C4 BAR D4 E4 ||| F4 ||| 0.476180068265
C4 BAR D4 E4 ||| A3 ||| 0.0476184353881
C4 BAR D4 E4 ||| F#4 ||| 0.0952363945967
C4 BAR D4 E4 ||| E4 ||| 0.333326190639
C4 BAR D4 E4 ||| C4 ||| 0.0476184353881
C4 BAR D4 E4 ||| <UNK> ||| 4.76179592086e-07
G4 C5 BAR C5 ||| B4 ||| 0.142848776084
G4 C5 BAR C5 ||| G4 ||| 0.142848776084
G4 C5 BAR C5 ||| C5 ||| 0.285696123694
G4 C5 BAR C5 ||| B-4 ||| 0.428543471305
G4 C5 BAR C5 ||| <UNK> ||| 1.4284734761e-06
E3 E4 E4 ||| <UNK> ||| 4.99880028793e-06
E3 E4 E4 ||| G3 ||| 0.499885027593
E3 E4 E4 ||| C4 ||| 0.499885027593
C4 C4 B-3 ||| A3 ||| 0.999530225492
C4 C4 B-3 ||| <UNK> ||| 9.99520230289e-06
D4 E4 BAR C4 ||| D4 ||| 0.499885027593
D4 E4 BAR C4 ||| <UNK> ||| 4.99880028793e-06
D4 E4 BAR C4 ||| B3 ||| 0.499885027593
BAR B3 A3 D4 ||| E4 ||| 0.999530225492
BAR B3 A3 D4 ||| <UNK> ||| 9.99520230289e-06
C4 E4 E4 BAR ||| F4 ||| 0.999530225492
C4 E4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
F3 E3 BAR E3 ||| A3 ||| 0.999843358396
F3 E3 BAR E3 ||| <UNK> ||| 3.33280008532e-06
G#4 E4 E4 BAR ||| A4 ||| 0.999530225492
G#4 E4 E4 BAR ||| <UNK> ||| 9.99520230289e-06
G#3 BAR A3 E3 ||| A3 ||| 0.999530225492
G#3 BAR A3 E3 ||| <UNK> ||| 9.99520230289e-06
F#3 B3 C4 ||| D4 ||| 0.999530225492
F#3 B3 C4 ||| <UNK> ||| 9.99520230289e-06
A3 B3 B3 ||| A3 ||| 0.499885027593
A3 B3 B3 ||| E3 ||| 0.499885027593
A3 B3 B3 ||| <UNK> ||| 4.99880028793e-06
D5 C5 D5 ||| E5 ||| 0.79992520718
D5 C5 D5 ||| A4 ||| 0.199982801651
D5 C5 D5 ||| <UNK> ||| 1.99980801843e-06
BAR C4 B3 BAR C4 ||| D4 ||| 0.333283341332
BAR C4 B3 BAR C4 ||| <UNK> ||| 3.33280008532e-06
BAR C4 B3 BAR C4 ||| G#3 ||| 0.333283341332
BAR C4 B3 BAR C4 ||| C4 ||| 0.333283341332
G3 BAR G4 F4 ||| E4 ||| 0.499885027593
G3 BAR G4 F4 ||| G4 ||| 0.499885027593
G3 BAR G4 F4 ||| <UNK> ||| 4.99880028793e-06
G#4 BAR D5 D5 ||| C5 ||| 0.999530225492
G#4 BAR D5 D5 ||| <UNK> ||| 9.99520230289e-06
BAR E4 F#4 G4 ||| E4 ||| 0.142848776084
BAR E4 F#4 G4 ||| F#4 ||| 0.428543471305
BAR E4 F#4 G4 ||| A4 ||| 0.428543471305
BAR E4 F#4 G4 ||| <UNK> ||| 1.4284734761e-06
BAR G4 E4 BAR A4 ||| G4 ||| 0.999530225492
BAR G4 E4 BAR A4 ||| <UNK> ||| 9.99520230289e-06
G4 BAR G4 D4 BAR ||| E4 ||| 0.999530225492
G4 BAR G4 D4 BAR ||| <UNK> ||| 9.99520230289e-06
BAR D4 E4 E4 ||| <UNK> ||| 1.2499250045e-06
BAR D4 E4 E4 ||| E4 ||| 0.249986250825
BAR D4 E4 E4 ||| D4 ||| 0.499971251725
BAR D4 E4 E4 ||| B3 ||| 0.124993750375
BAR D4 E4 E4 ||| C4 ||| 0.124993750375
C5 F4 BAR G4 ||| A4 ||| 0.999530225492
C5 F4 BAR G4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR E4 C4 BAR ||| <UNK> ||| 4.99880028793e-06
D4 BAR E4 C4 BAR ||| B3 ||| 0.999765056386
BAR C#4 C#4 D4 ||| G3 ||| 0.999530225492
BAR C#4 C#4 D4 ||| <UNK> ||| 9.99520230289e-06
D4 BAR B3 C4 ||| A3 ||| 0.499942506899
D4 BAR B3 C4 ||| D4 ||| 0.499942506899
D4 BAR B3 C4 ||| <UNK> ||| 2.499700036e-06
C4 BAR G3 A3 ||| <UNK> ||| 9.99520230289e-06
C4 BAR G3 A3 ||| B3 ||| 0.999530225492
B3 BAR C4 F4 ||| G4 ||| 0.999530225492
B3 BAR C4 F4 ||| <UNK> ||| 9.99520230289e-06
G4 F#4 F#4 ||| G4 ||| 0.999530225492
G4 F#4 F#4 ||| <UNK> ||| 9.99520230289e-06
BAR D5 G4 F4 ||| E4 ||| 0.999530225492
BAR D5 G4 F4 ||| <UNK> ||| 9.99520230289e-06
BAR A3 D4 D4 ||| G4 ||| 0.0833308334333
BAR A3 D4 D4 ||| B3 ||| 0.166660833567
BAR A3 D4 D4 ||| E4 ||| 0.416650833967
BAR A3 D4 D4 ||| D4 ||| 0.2499908337
BAR A3 D4 D4 ||| D#4 ||| 0.0833308334333
BAR A3 D4 D4 ||| <UNK> ||| 8.33300001333e-07
D4 BAR E4 F#4 ||| G4 ||| 0.166655000933
D4 BAR E4 F#4 ||| F#4 ||| 0.166655000933
D4 BAR E4 F#4 ||| A3 ||| 0.333308335333
D4 BAR E4 F#4 ||| G#4 ||| 0.166655000933
D4 BAR E4 F#4 ||| B3 ||| 0.166655000933
D4 BAR E4 F#4 ||| <UNK> ||| 1.666533344e-06
B3 E3 A3 BAR ||| A3 ||| 0.999530225492
B3 E3 A3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A3 E4 C4 ||| G3 ||| 0.999530225492
BAR A3 E4 C4 ||| <UNK> ||| 9.99520230289e-06
A3 B-3 A3 ||| G3 ||| 0.999530225492
A3 B-3 A3 ||| <UNK> ||| 9.99520230289e-06
BAR A3 G#3 E3 ||| END ||| 0.999932861747
BAR A3 G#3 E3 ||| <UNK> ||| 1.4284734761e-06
E5 D5 B4 ||| D5 ||| 0.499885027593
E5 D5 B4 ||| C5 ||| 0.499885027593
E5 D5 B4 ||| <UNK> ||| 4.99880028793e-06
G4 F#4 BAR F#4 ||| E4 ||| 0.999843358396
G4 F#4 BAR F#4 ||| <UNK> ||| 3.33280008532e-06
A4 B4 E4 ||| B4 ||| 0.999530225492
A4 B4 E4 ||| <UNK> ||| 9.99520230289e-06
D#5 E5 C5 BAR ||| B4 ||| 0.999530225492
D#5 E5 C5 BAR ||| <UNK> ||| 9.99520230289e-06
G3 G3 E4 BAR ||| D4 ||| 0.999530225492
G3 G3 E4 BAR ||| <UNK> ||| 9.99520230289e-06
E4 A4 G4 BAR ||| G4 ||| 0.999530225492
E4 A4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
D4 B3 C#4 ||| END ||| 0.999530225492
D4 B3 C#4 ||| <UNK> ||| 9.99520230289e-06
A3 E4 BAR C4 ||| D4 ||| 0.999530225492
A3 E4 BAR C4 ||| <UNK> ||| 9.99520230289e-06
BAR G3 R G3 BAR ||| G4 ||| 0.999530225492
BAR G3 R G3 BAR ||| <UNK> ||| 9.99520230289e-06
BAR A4 C5 A4 ||| G#4 ||| 0.999530225492
BAR A4 C5 A4 ||| <UNK> ||| 9.99520230289e-06
BAR F4 F4 E4 BAR ||| E4 ||| 0.999765056386
BAR F4 F4 E4 BAR ||| <UNK> ||| 4.99880028793e-06
BAR E4 B3 E4 ||| D4 ||| 0.999882514098
BAR E4 B3 E4 ||| <UNK> ||| 2.499700036e-06
BAR C4 BAR E4 C5 ||| B4 ||| 0.999530225492
BAR C4 BAR E4 C5 ||| <UNK> ||| 9.99520230289e-06
C5 D5 BAR C5 ||| <UNK> ||| 4.99880028793e-06
C5 D5 BAR C5 ||| A4 ||| 0.499885027593
C5 D5 BAR C5 ||| G#4 ||| 0.499885027593
F4 A4 D5 BAR ||| C5 ||| 0.999530225492
F4 A4 D5 BAR ||| <UNK> ||| 9.99520230289e-06
F#4 F#4 G4 BAR ||| F#4 ||| 0.999530225492
F#4 F#4 G4 BAR ||| <UNK> ||| 9.99520230289e-06
